,Words,Vectors
224,coflood,"(-0.008514361, -0.039474323, 0.009857598, -0.052781284, 0.05760129, -0.014811464, -0.044073533, -0.006030947, -0.003243505, 0.030552575, -0.017266916, 0.006342931, 0.029782897, -0.0123891635, -0.0010780371, 0.0022971174, 0.00028797335, -0.032768913, -0.03905324, 0.013768946, 0.009946124, -0.02219599, 0.046568245, -0.04217812, 0.017187264, -0.02177299, 0.014013129, -0.0064479914, 0.0073882043, -0.015218861, -0.037169784, -0.040507887, 0.020587444, 0.023947088, 0.002396813, -0.0034573078, -0.0021098969, -0.036638502, -0.00749054, -0.03472111, -0.029614173, -0.0021604893, 0.033034682, 0.016171936, -0.033719406, -0.03815188, 0.033809844, 0.034002412, 0.042245645, 0.025710257, -0.0073523414, -0.028107353, -0.0383416, -0.051422782, 0.021772498, -0.036229752, -0.038109884, 0.03954785, 0.050757628, 0.041579373, 0.043005824, 0.015551913, -0.04472413, 0.026807249, -0.008596725, -0.023066614, 0.02384441, -0.02569492, 0.036030333, 0.022042884, -0.022893036, -0.041074708, 0.041186973, -0.007091504, 0.0037050655, -0.018954452, 0.028856173, -0.04393007, 0.011884866, -0.025502618, -0.035390213, -0.034976136, -0.002813773, 0.03357591, 0.031351753, -0.0069241137, -0.04969219, -0.05253982, -0.034990583, -0.038581833, -0.03434293, 0.008759937, 0.03408585, 0.028861234, 0.035596993, -0.037866525, -0.05833956, -0.011686043, 0.042023156, -0.0059006508)"
225,Police,"(-0.021445632, -0.010716427, 0.044399146, 0.0070543997, 0.0058359727, 0.004046142, -0.0011481643, -0.04225583, 0.008426942, -0.0119687915, 0.03958196, 0.0138255395, 0.010917425, 0.046159092, 0.04577296, -0.025371408, 0.0077496544, -0.04802319, 0.040351976, 0.046900395, 0.04615942, -0.000205338, -0.012193464, -0.013185311, 0.041598212, 0.015276622, 0.021555934, -0.03850446, 0.027729455, -0.040920448, 0.03895923, -0.034497797, -0.028702307, -0.009141576, -0.009298705, 0.02750406, 0.016715694, -0.013508737, 0.013901342, -0.037644684, -0.01934657, -0.039050926, -0.025041211, -0.049987923, 0.017717365, -0.010538865, -0.01791308, -0.049169507, 0.008146919, 0.012412142, 0.048620667, -0.0057177916, 0.028578129, 0.025951792, -0.009465732, 0.016031113, -0.029551769, 0.009155951, 0.008203365, 0.014133919, 0.011535086, -0.038587235, -0.036810875, 0.030304085, 0.00044501945, 0.013734553, 0.04640824, -0.032981098, -0.008703161, -0.019715501, 0.026407253, -0.04594023, 0.011622824, 0.03082892, -0.005475126, 0.03284284, -0.040090702, 0.039656404, 0.016546156, -0.018089376, -0.020438338, -0.0032900795, 0.0033065565, 0.049387325, -0.0028608069, -0.0024567023, -0.006674718, 0.009791732, -0.049951147, -0.01069336, -0.021409238, -0.017314874, 0.025261555, 0.0016593337, -0.026279008, 0.046030212, 0.008313559, -0.018766059, -0.014326252, -0.03113246)"
226,Park,"(0.013364639, 0.044223, 0.00096114725, -0.036003076, -0.038783383, -0.037255157, 0.0078985095, -0.03388045, 0.03296634, 0.047475997, -0.045481898, 0.033643674, -0.031036377, 0.02145696, -0.033817865, -0.027472818, -0.027726067, 0.04402144, -0.006359469, -0.0394487, -0.023697067, 0.015624847, 0.01582786, 0.022663329, 0.02400643, -0.015861262, 0.032954145, -0.035011612, 0.030859832, 0.021262337, -0.040311478, 0.023487117, -0.016475726, 0.021117512, 0.041019548, 0.00773903, 0.03549737, -0.021805739, 0.0023992285, -0.015049111, -0.024390507, -0.005894374, 0.038513575, -0.021954644, 0.045879688, 0.044646922, -0.02118746, -0.04055984, 0.025510143, -0.044190824, -0.018559694, 0.04134984, -0.049192548, -0.0054704547, -0.026119625, -0.043502904, 0.020056296, -0.010407388, 0.02692176, 0.012452662, 0.018771205, 0.03331509, 0.025905047, 0.036837135, -0.034344602, 0.044940714, -0.022564113, -0.011422932, 0.0035379902, -0.03568672, -0.03119496, 0.034794334, -0.030072236, -0.049458314, 0.04448435, 0.0062154904, 0.037093308, 0.024314169, 0.04905815, 0.0019145608, 2.7440488e-05, 0.029452506, -0.024786342, 0.024076473, 0.004414309, 0.038358796, 0.0015697367, -0.00018006563, -0.04328486, 0.023427118, -0.0146055445, -0.04178109, 0.01625714, 0.019321833, 0.027231228, -0.012258302, 0.03949323, 0.0061422586, -0.019832982, 0.033265542)"
227,|,"(-0.013024818, -0.012095533, 0.0069472194, 0.043651138, -0.03966856, -0.002864562, 0.019096438, 0.0044138655, 0.049300406, -0.027725482, 0.013372209, 0.04301742, 0.006417144, 0.00411861, -0.014221799, -0.023847139, -0.014710914, 0.023673031, -0.031304814, 0.03997871, -0.0035372004, -0.04216672, -0.0043179616, 0.009770192, 0.031590845, 0.04162519, 0.04364905, -0.0117945075, 0.016323294, 0.023415271, 0.042394128, -0.041816972, -0.017016567, 0.03837404, 0.009374332, -0.04237337, 0.0103393905, 0.0368384, -0.032541215, -0.007123567, 0.020359542, 0.039320733, -0.008219622, -0.049207892, -0.011939548, 0.01096525, 0.0064170733, -0.015460562, 0.01742461, 0.017359126, 0.016312074, -0.044911336, 0.022068564, 0.005028926, -0.016789567, -0.048403647, -0.03534286, -0.007276714, 0.027701464, -0.02787596, 0.032495562, 0.03578085, -0.021628583, 0.026339237, 0.010307513, -0.005656101, -0.009481441, -0.003073275, 0.04294267, 0.018764544, 0.020929184, -0.0442472, -0.04802498, 0.04915962, -0.034815393, 0.010638822, -0.018860877, 0.042825628, 2.3581088e-05, 0.0046419874, 0.015772369, -0.03277649, -0.037195314, 0.047439467, -0.029898202, 0.049184512, 0.01676413, 0.04874629, 0.029618267, 0.008553743, 0.04217403, -0.0053134337, -0.042601075, -0.026447225, -0.026013065, -0.009219062, -0.042606533, 0.041939985, -0.044229556, -0.041915454)"
228,cowx,"(0.0038957484, 0.040154133, -0.021601928, 0.0040499195, 0.0453257, 0.027798962, 0.015867356, 0.013546374, -0.0055044517, -0.04738592, -0.018820597, -0.04741032, -0.03344544, -0.02898308, -0.008464705, 0.047417704, -0.030066073, -0.044226766, -0.019507933, -0.04508357, -0.029397761, -0.021242082, -0.009126924, 0.028685246, -0.013991021, -0.013439368, 0.03999019, -0.021216905, 0.027001452, -0.0107419975, 0.016594198, -0.04896765, -0.048268855, -0.017377056, -0.023675812, -0.027650809, 0.031124678, 0.005698085, 0.013508763, 0.025197875, -0.011187863, -0.02296858, 0.0031680241, -0.033184826, 0.037307862, 0.0020346865, -0.032026507, -0.030644095, -0.03690294, -0.008270346, 0.043557476, -0.04942384, 0.049151573, 0.04171684, -0.027814304, -0.03542868, -0.049636055, -0.031715333, 0.014411662, 0.022521246, 0.01517031, -0.025974214, -0.017078362, 0.034229945, 0.032792, -0.010121562, 0.02236576, -0.034248926, -0.03363595, -0.018478952, 0.032646094, 0.022706378, 0.021380726, 0.010899521, -0.0033082739, -0.013183691, -0.039494574, -0.039619554, -0.03837806, -0.01601205, 0.044197712, -0.023083854, -0.041598596, -0.006476272, -0.029593075, 0.03899722, 0.025624897, 0.0435868, -0.047239136, 0.042438332, -0.049022425, 0.024907064, 0.027098347, 0.02209821, -0.048316468, 0.037123833, 0.04540031, -0.035433985, 0.044172954, -0.0026426204)"
229,GoldCoastBureau,"(-0.030321717, 0.03847215, -0.01966318, 0.010748088, -0.037265323, -0.022016848, 0.033046994, 0.009612024, -0.017223347, 0.035469737, -0.029392088, -0.013573777, -0.02249682, -0.014874518, -0.025921762, 0.025452066, 0.027940143, 0.000490427, 0.028688613, -0.044433832, 0.024618533, -0.04139583, 0.03840852, 0.010849666, 0.03755864, -0.042275608, -0.025909388, -0.03922794, 0.0042008758, -0.015998326, -0.00014219433, -0.025933623, 0.029862668, 0.028241966, 0.021982137, 0.040900234, -0.035225354, 0.045171622, -0.017124139, 0.03317659, 0.024776328, 0.0448352, 0.006064821, -0.049759686, 0.000988841, 0.010170054, 0.04092438, 0.009622313, 0.007716704, 0.047077265, -0.038436092, 0.012685839, -0.031596173, -0.025522316, 0.0064817294, -0.009077977, -0.017340016, 0.012638699, 0.026977982, -0.028350735, 0.016618658, 0.049891066, -0.02122352, 0.037673656, -0.03220906, 0.030485857, 0.03954723, 0.03668877, -0.04869589, 0.03175496, -0.035303295, -0.017553996, -0.043688774, 0.026295666, 0.0042369477, -0.002878081, -0.034380447, 0.038041, 0.008699872, -0.02125975, -0.011087764, -0.03298845, 0.0027854927, 0.012769129, 0.025425363, -0.013476096, -0.044401765, -0.0057849064, 0.0028287545, 0.016506087, 0.020435821, 0.026247177, -0.0075645447, 0.027935956, -0.030115688, 0.003165342, -0.04555408, 0.024292659, 0.03742471, -0.008388199)"
230,eldzsmejia,"(0.015774477, -0.042142272, 0.013817515, -0.042803444, 0.0044347867, -0.03857882, 0.021645118, 0.03806475, 0.011163354, -0.044606376, 0.012183093, 0.03497127, -0.020268107, 0.03845649, 0.035246458, 0.01688261, -0.027859569, -0.031834386, 0.0011708736, -0.036655627, 0.021805737, -0.0016739741, -0.013821889, -0.037104893, -0.0071816333, 0.0050089248, 0.002268672, 0.018951464, -0.012403429, 0.018570911, 0.003737975, 0.031976197, 0.014219295, -0.00044261292, 0.018315326, 0.009366512, -0.032583192, -0.024432873, -0.00011535734, 0.007327806, 0.001206778, 0.010836732, 0.00394411, 0.04666427, 0.010147918, 0.04162016, 0.04430196, -0.005486645, 0.0068219528, -0.02683661, -0.03722012, -0.047477257, 0.0405679, 0.02606881, 0.025451306, 0.0024149902, -0.028502142, -0.03733877, -0.012753308, -0.004006587, -0.024815595, 0.041115593, 0.00518148, -0.019423664, -0.0032139905, -0.03244015, 0.011861704, -0.04628254, -0.04675145, 0.0451465, 0.042646598, -0.021312654, 0.03162935, 0.02583852, 0.049549017, 0.017572138, -0.022585833, -0.011575926, -0.033113025, -0.0079323165, -0.014578115, 0.04185653, 0.028993655, 0.025622774, -0.03425558, -0.022949208, -0.022360254, 0.02711567, 0.04302026, -0.031149043, 0.028009776, 0.017397095, -0.0353174, -0.04588629, 0.033651974, 0.025421787, -0.033607163, 0.0051106587, 0.017291192, 0.046300974)"
231,towns,"(-0.01689431, -0.050034482, 0.038446672, 0.003739643, 0.0331709, 0.019556496, -0.0050930856, -0.014867748, -0.033113822, 0.0120338695, 0.017651265, -0.04275756, 0.0023791452, 0.017573813, 0.043164168, 0.036317863, -0.022999657, 0.02442802, -0.050077166, 0.032754388, -0.0075689275, 0.019386256, 0.05586416, -0.060556367, 0.037296545, -0.0052028876, 0.033221353, -0.058087617, -0.021379452, -0.032052845, 0.027979625, -0.020942627, 0.053547062, 0.02253974, -0.008214712, 0.019978864, 0.042631444, -0.024156624, 0.031996883, 0.0018179254, -0.029565161, -0.046097253, -0.045258082, -0.024451012, 0.027103325, -0.029904852, 0.010528841, 0.011514831, 0.029608048, 0.051299103, 0.01686128, -0.021207742, 0.053428076, -0.053860486, 0.051778574, -0.037562158, -0.01626892, -0.019464156, 0.036692657, -0.036012474, 0.022565011, -0.047296368, -0.01994358, -0.02727568, 0.048748527, -0.03482053, 0.029270576, -0.03895207, 0.02347521, -0.019596405, -0.0397244, 0.01907428, -0.0076519456, -0.029820394, 0.0017190375, 0.043935306, 0.009094095, -0.017446121, -0.05511429, -0.015111796, 0.057882756, -0.036688715, 0.031642728, -0.00807304, -0.038622476, 0.019002989, 0.0009658985, -0.046084438, -0.051869117, 0.019966288, 0.03915693, 0.03257489, 0.054968525, -0.038819622, 0.029096754, 0.0098883975, -0.048036374, -0.00036888238, 0.042999003, 0.042180672)"
232,wreak,"(-0.0020329833, -0.04625837, -0.044719215, 0.041272797, -0.015317537, 0.005873412, 0.015378337, 0.048836313, 0.03466529, -0.023756115, -0.044210687, 0.011382964, 0.048474256, 0.06310681, -0.022484332, 0.043371126, -0.02770197, 0.04281609, 0.05138128, -0.025272382, -0.03947504, 0.0523368, -0.03996085, 0.011219864, 0.0067080874, 0.006874419, 0.016892381, 0.0017702548, 0.04225622, 0.030756515, 0.021060571, 0.014241218, 0.008224173, -0.01857429, -0.032780014, 0.052744158, 0.004372169, -0.049853954, -0.011337131, 0.00147765, -0.028706787, -0.015829828, 0.046793796, -0.015734492, -0.0069512916, 0.010544401, 0.02897283, -0.027595991, 0.03214674, -0.006131041, 0.047065396, 0.03633549, -0.026103059, -0.03875123, -0.0028610493, 0.01911381, 0.03424684, -0.024381416, 0.026989456, -0.037017252, -0.0045048506, -0.0026329507, 0.038663004, -0.03600552, 0.027773067, 0.025380425, -0.02284403, 0.00583764, -0.021581935, 0.049596306, 0.0061251945, -0.013541738, -0.0034622392, 0.031880017, -0.01158589, -0.01918679, 0.046617586, 0.022249188, -0.019698212, 0.03808473, -0.018164398, 0.0071625416, 0.038908508, 0.024101572, -0.0039092763, -0.037331, 0.033053894, 0.038216963, -0.00983753, -0.05069845, 0.04051944, 0.031590663, -0.04739131, 0.046090756, 0.027456393, -0.04952546, -0.02946311, -0.018713433, -0.004005626, -0.049427986)"
233,],"(0.034776334, 0.04344355, 0.041569863, -0.009691548, -0.039063275, -0.03567685, 0.04228877, 0.041147117, -0.012635134, 0.046101797, -0.030369366, -0.04097978, -0.0124508515, 0.037241127, -0.044345167, -0.038592458, 0.033645857, -0.044453394, 0.011817694, 0.04532751, -0.033656612, 0.011928894, 0.012330018, 0.014559638, 0.033290748, -0.027883017, 0.042816807, 0.008292902, -0.014631331, 0.012008823, -0.018950284, 0.04540689, 0.040084746, -0.018791318, -0.016184054, -0.024178553, 0.046116028, 0.00092865154, 0.016093347, -0.008875072, -0.022826398, 0.022662316, 0.0473522, 0.031336557, -0.0031250939, 0.041043784, 0.039021183, -0.04927521, 0.033062104, -0.038682245, 0.0060977116, -0.022983981, -0.012486149, 0.009970523, 0.028763164, 0.028774444, -0.028682971, -0.017137669, -0.046922076, -0.041982196, -0.034684874, 0.019338753, -0.036645852, 0.007239472, 0.008124042, -0.025813032, 0.00788907, 0.009906698, -0.030434025, -0.035227597, -0.045105625, -0.036836434, -0.027121568, 0.024543967, 0.015629832, -0.02981143, -0.03388523, 0.0032960773, 0.030057978, 0.047042083, 0.0014339089, -0.041415013, -0.016186547, -0.02588947, 0.0022343993, 0.005809497, 0.022624161, 0.042539347, -0.028386343, -0.048696924, 0.021782901, -0.031439796, -0.047496427, 0.024128888, 0.04787043, 0.045897212, 0.009859979, 0.003523074, -0.023945594, -0.010183118)"
234,11:00AM,"(-0.019206537, -0.016757526, -0.03406471, -0.033044696, -0.007237196, -0.04345671, -0.009002186, -0.030973017, 0.04934306, -0.002005659, 0.04206219, 0.034444403, 0.0107961185, -0.030645657, -0.030104352, -0.017721962, 0.02995899, 0.04092182, 0.008756995, -0.038498662, -0.009053312, -0.03936882, 0.011580013, -0.0030515902, -0.04051902, 0.011907864, 0.017985154, 0.0039427876, 0.0032764077, 0.03780167, 0.002477266, -0.048945963, 0.027004767, 0.0138121955, 0.0054548495, -0.027232146, -0.0098405, -0.0053410754, -0.021710742, 0.02841108, 0.032052312, 0.047995795, -0.021919275, 0.00564605, -0.015831195, 0.034186635, -0.006712675, -0.040379606, -0.03125252, 0.021865401, -0.02258097, 0.014939431, -0.033174075, -0.008666087, 0.044103, 0.02299792, 0.02853166, -0.044387855, -0.04746759, -0.028038597, 0.017812166, -0.0072819814, -0.018234324, -0.028899074, -0.04878613, -0.042101085, -0.013451755, -0.0043980107, -0.040109407, -0.02294519, 0.026976977, -0.036272477, 0.047361422, 0.043150257, 0.008879889, -0.046030235, 0.0062101, 0.02072629, -0.009092998, 0.023113314, 0.034108642, 0.012052633, 0.04822853, -0.009070348, -0.025205338, -0.031070663, -0.033264376, -0.0056655407, -0.0012160763, -0.019365324, -0.0042806864, 0.0079495795, -0.044913866, 0.038898382, -0.026512956, 0.037762593, 0.024061035, -0.03243612, -0.022950305, 0.01639643)"
235,Tita,"(-0.018914895, 0.03770353, -0.038944077, 0.013858622, 0.04546893, 0.0012848878, 0.044188105, -0.027880935, -0.04972797, 0.016379194, -0.045479238, -0.01863303, -0.006416335, 0.009036819, 0.03575745, 0.03750255, 0.01674914, -0.012399867, 0.020809911, 0.03987652, 0.00572834, 0.03227866, 0.018573046, -0.025733728, -0.00048111228, -0.028021377, -0.019435719, -0.009913643, 0.032488894, 0.05067293, 0.002462966, -0.012862342, -0.033559363, 0.031381562, 0.037489552, -0.00039939862, 0.029362299, -0.0113430945, 0.024354588, -0.020869767, -0.013146216, 0.030316511, 0.020124754, -0.01316414, 0.0017668878, 0.037296217, -0.04993239, 0.026696995, -0.04238079, 0.0065806485, 0.004063124, -0.019950759, -0.03190179, 0.026715698, -0.0008743297, -0.012677772, 0.050334226, 0.041313954, -0.030572591, 0.01749013, 0.030001225, -0.021740021, -0.001328473, 0.006699439, -0.005728068, -0.032241758, 0.02846645, -0.037719756, -0.047221754, -0.04464311, -0.01953752, 0.021970373, 0.008143737, -0.03098744, -0.037946746, -0.04812618, -0.04289838, 0.04744298, -0.0015205655, -0.005016808, 0.033333637, 0.02244985, -0.018469123, -0.032002967, -0.045490533, 0.0032219277, 0.02223767, -0.015645454, 0.014230206, 0.03152534, -0.037650418, 0.042841054, 0.02489505, 0.0006386911, 0.041209806, -0.010291343, -0.00074122346, 0.0129992245, -0.0032672645, 0.033325065)"
236,Two,"(-0.0060366876, 0.014729571, -0.03233373, 0.035119187, 0.04997498, 0.010522116, 0.03382734, -0.047602367, 0.034890544, -0.047048103, -0.0016166456, -0.005043518, 0.048134033, -0.0033808835, -0.038131546, 0.015405025, 0.04955324, -0.038939178, 0.033982705, -0.044380534, -0.008283913, -0.040372528, -0.029445553, 0.009533644, -0.006035853, 0.025512878, -0.012431584, 0.01188346, -0.01644503, 0.0177094, -0.006493341, 0.024550725, 0.049513485, -0.04802675, -0.011226784, 0.00666257, -0.044875838, -0.006903399, -0.034600366, 0.008372866, 0.021808933, -0.035598863, -0.0137064345, -0.025346637, 0.016435865, 0.007622432, -0.018979847, 0.015656259, -0.048301615, -0.039934825, 0.00080350786, -0.010799386, -0.014836408, 0.046646927, 0.040800218, 0.04186983, -0.045013525, -0.030801022, 0.008381225, 0.038552653, 0.028347086, 0.006668221, 0.04000442, 0.010197498, -0.02318008, 0.018278528, -0.046482828, -0.0007951148, -0.047217455, -0.0065687075, -0.04903015, 0.023678306, -0.008256841, 0.0096311085, 0.00042771176, -0.032942533, -0.043325245, 0.004304707, -0.047815632, -0.008331753, -0.024507618, 0.027376343, -0.03413414, 0.014744986, -0.007032715, 0.047057424, -0.04164816, -0.009534527, 0.045520548, -0.03459146, -0.032191016, -0.0023576021, -0.0045855753, 0.0072283745, -0.04260247, -0.014395334, 0.01485816, -0.007546626, -0.04566077, -0.049652766)"
237,horse,"(0.024915675, 0.044735126, 0.013625769, -0.025628258, 0.034092408, 0.033736903, -0.0073190206, -0.003088531, 0.008915331, -0.019896891, -0.053573854, -0.032321863, -0.004595245, 0.009822878, -0.045136224, 0.001357723, -0.01597985, 0.035372782, 0.03606394, 0.028821744, 0.047182783, -0.029621895, 0.0049615894, 0.023295494, -0.03702371, -0.026362006, -0.003813786, 0.026590807, -0.0012072662, -0.02784495, 0.03560494, 0.01613905, -0.016823536, 0.056831863, 0.020708658, -0.03309463, -0.03308576, 0.036885306, -0.005836416, -0.04772298, -0.030390091, 0.006630546, 0.0045059915, -0.021583613, 0.03743079, -0.037177492, -0.022885216, -0.023224654, -0.013936464, 0.039678194, 0.034448523, 0.037936334, -0.0012284487, -0.041250825, -0.044215556, -0.0099834055, 0.021850776, -0.022794513, -0.04113669, 0.023956, 0.029310796, 0.026949646, 0.009277742, 0.046527352, -0.0338448, 0.03471446, -0.018321326, -0.008410816, -0.0011153049, 0.05529775, -0.025326738, 0.018681617, 0.013346826, -0.032214265, 0.04190273, -0.03868568, 0.04080036, 0.049930755, -0.013670452, 0.032433014, 0.029257096, 0.009416976, -0.031760845, -0.007132995, -0.028324952, -0.0049547, 0.011803902, -0.026326742, -0.027071804, -0.03247513, 0.036926642, -0.04685251, 0.0005588794, -0.037125114, 0.008346812, -0.05271562, 0.03588728, -0.047871944, 0.029389959, 0.020918809)"
238,bagyongmaring,"(0.036967847, -0.0011457577, -0.014160134, 0.011039473, 0.011149369, 0.049788725, 0.047931794, 0.023116414, 0.04072949, -0.024406089, -0.034383677, -0.048980214, 0.022600543, 0.03211249, -0.02542752, -0.04747286, 0.020453487, -0.0486887, -0.027555872, 0.022210252, -0.009080112, 0.047936644, -0.014874816, 0.028877798, 0.04023962, 0.03225297, 0.040901486, 0.024672654, -0.000114846975, -0.004527796, -0.0027133226, 0.025079135, 0.028072309, 0.03952725, -0.042946946, -0.020860089, -0.049488842, 0.0324399, 0.04612403, -0.021346986, -0.047086265, 0.047670636, 0.033324827, 0.024587523, -0.02452159, -0.010812212, 0.04969014, -0.024609447, 0.026686613, 0.009432744, -0.0060842037, 0.0361779, 0.009286381, -0.024220085, -0.04845767, 0.036586475, 0.04296765, 0.0031951778, -0.037910856, -0.025395488, 0.01116997, -0.037974454, -0.00871972, -0.043244984, -0.033927932, 0.043442976, -0.017287027, 0.04607523, -0.03103441, -0.034387838, -0.034747683, -0.030128205, -0.033011034, 0.04168186, 0.03826562, 0.014037941, -0.01633022, 0.03671104, 0.0303949, 0.047002997, 0.016308788, -0.039902616, -0.033571027, 0.033823285, 0.0320261, -0.002939202, -0.03259586, 0.0020702481, 0.005684532, -0.023427023, -0.04992756, 0.016764764, -0.045304384, -0.04795381, -0.04350679, -0.048619736, -0.025405085, 0.020500291, -0.00054552406, 0.0030141585)"
239,?,"(-0.023179933, 0.021449719, -0.029994646, -0.03621432, 0.022750704, 0.014597191, 0.023098102, 0.02545746, -0.031380925, 0.045539275, 0.016330129, 0.0151186725, 0.00751297, -0.036750052, -0.055115897, 0.0020047703, -0.06191357, -0.01005359, 0.014646293, -0.00041077926, -0.023959361, 0.04640536, -0.049982153, -0.016364086, 0.0048024855, 0.02989733, 0.030562831, 0.031358097, 0.018512333, 0.056871857, 0.041718263, 0.054680016, 0.024288896, 0.020003032, -0.035074994, -0.03969392, 0.02950944, -0.004940808, -0.04229522, -0.011258659, -0.023355614, 0.032595355, -0.017050888, 0.032547053, -0.0021888174, 0.010629731, -0.00050370046, -0.031156773, -0.014981961, -0.054288063, 0.044625424, -0.038831115, -0.01028825, -0.0063790265, -0.033132315, 0.045914814, -0.030981442, -0.05272503, -0.016459558, 0.012532868, -0.005719751, 0.029778266, 0.018303527, 0.053726833, -0.06088933, 0.028275283, -0.008644529, -0.010580166, 0.000110032146, 0.040593136, -0.01739941, 0.032163285, -0.006459601, 0.017038167, -0.044257298, -0.054275416, 0.05579124, -0.023552952, 0.044808116, -0.014890995, 0.013304189, 0.010512321, 0.026199952, -0.00812038, 0.021606952, 0.010743933, -0.037581306, -0.010471545, 0.024840567, 0.029981224, 0.008388689, -0.05416603, -0.0065710032, 0.0034873243, 0.022928728, -0.057935387, 0.031025574, -0.05525454, 0.03259617, 0.0029991514)"
240,declare,"(0.0264358, -0.01837389, -0.013852748, -0.050220463, 0.01076829, -0.045167595, 0.028095169, 0.049374618, 0.04584438, -0.040478714, -0.020180771, -0.037124787, -0.008465853, -0.025892373, 0.029269502, 0.04931111, 0.04377964, 0.027038744, 0.023004618, 0.031885687, -0.053015277, 0.033221107, -0.033313926, 0.018916503, 0.022799661, 0.03701854, -0.019533752, -0.0039160745, 0.031127213, -0.043921318, -0.0058405283, -0.000408591, 0.06255165, -0.06315569, -0.011600177, -0.036210705, 0.03299972, -0.024710283, 0.056005027, 0.059752963, -0.058638718, -0.058906212, 0.026953643, -0.064180076, 0.04035134, 0.019896641, 0.010057987, 0.053072218, 0.009819576, 0.015583014, -0.03459684, -0.010661443, 0.04213538, -0.04689013, 0.0445029, -0.026012195, -0.03394482, 0.011299867, 0.008664054, 0.03170077, -0.0067276773, -0.01760268, -0.022932105, -0.040487673, 0.041629277, -0.039096106, 0.005994959, 0.06523922, -0.039916757, -0.005211867, 0.020030726, -0.004705127, 0.006318446, 0.011648236, 0.0053508193, 0.040203884, -0.026167996, -0.039722864, -0.034510184, 0.017423458, 0.04125249, -0.027070375, 0.0135217225, 0.011191074, -0.019906625, 0.025818482, 0.022522088, -0.052349966, -0.044154625, -0.007052119, 0.033373788, 0.022680823, 0.016709829, 0.011461613, -0.059470102, 0.056446213, -0.011251358, 0.0009681083, -0.025137765, 0.016921226)"
241,sight-seers,"(0.006640423, -0.018066287, 0.029935028, -0.038386248, 0.010361277, -0.036851455, 0.042717587, 0.047336366, 0.030184936, -0.018145524, -0.009505808, -0.00949081, 0.045943964, -0.023177003, 0.023013163, -0.006754387, 0.025900785, -0.041141726, -0.04310664, -0.044527162, -0.045318544, -0.041724455, -0.0065816753, -0.003172934, -0.04595306, -0.015912235, 0.030967142, 0.0004266724, -0.0468521, 0.026412915, 0.037715506, 0.040262345, 0.048880663, -0.04279648, -0.0074599497, 0.047182713, -0.0018771775, 0.048791956, 0.0374385, 0.028922189, 0.029589247, 0.0054754727, -0.027139677, 0.011483718, 0.039204095, -0.010142375, -0.041147985, -0.022810174, -0.017812382, -0.0048395023, 0.032066535, 0.03297365, 0.005121492, -0.04362352, 0.025060307, 0.0077516213, 0.010204472, 0.009442367, 0.034250688, 0.015350889, -0.043737162, -0.015851222, 0.045660805, 0.01201731, -0.005949758, 0.015317474, 0.010882951, 0.025411751, 0.012071919, -0.048270274, -0.008718349, 0.013653662, 0.03623451, 0.031053174, 0.0030043833, -0.008464076, 0.028094996, -0.044104565, -0.003831435, 0.04413252, 0.026754651, 0.01837447, 0.022574399, 0.048373666, 0.039609168, 0.036476765, -0.014208782, 0.034632396, 0.030388545, 0.012213729, -0.020963311, -0.007394232, 0.032654528, -0.01599003, 0.045075584, 0.04045249, 0.02255145, -0.02958553, -0.018163957, 0.014831018)"
242,NORTH,"(-0.028643096, 0.048500087, -0.028693115, -0.006899487, -0.021262264, 0.034883533, 0.015586045, 0.03212929, 0.047558162, 0.007877875, 0.03520037, -0.005571425, -0.035816967, 0.021272492, 0.0055075176, 0.043785896, 0.017561916, 0.027877178, 0.0011934154, 0.015454505, -0.0036003366, 0.041999746, 0.028719071, -0.030608846, -0.009532142, 0.017070021, 0.017479826, 9.8180026e-05, -0.012101281, 0.046386424, 0.041059997, -0.049939465, -0.035994567, 0.036469582, 0.0025319345, 0.030925576, -0.035553478, 0.02003422, -0.026505172, -0.009064235, -0.008447744, -0.03879676, 0.01612148, -0.013672758, -0.032284964, -0.015939035, 0.026936088, -0.036881424, 0.0061723813, -0.042991605, -0.028740752, -0.015495598, -0.008148264, -0.022443747, -0.0034464374, 0.044189323, 0.006076157, 0.046783235, -0.0014379993, -0.029684855, 0.022350084, 0.010651313, 0.017512094, -0.041341055, -0.038843133, -0.029315209, -0.030398393, 0.019761454, -0.025051713, 0.040459994, -0.045019545, 0.038324717, 0.044408035, -0.0032085404, -0.022083689, 0.03262968, 0.026354004, 0.0026155338, 0.02943362, 0.040672015, -0.0059298277, 0.028243866, -0.0037833825, 0.024097417, 0.003537953, -0.0033239834, 0.042593826, -0.0071663037, -0.0023437254, -0.034716286, 0.047368336, -0.03440533, 0.012859654, 0.004410863, 0.009552468, 0.012194134, 0.029583398, -0.023237063, -0.007769216, 0.02641419)"
