,Words,Vectors
263,TORNADO,"(0.054905776, -0.0066852723, 0.044847086, -0.022630932, 0.01733778, 0.010486455, -0.04287745, -0.022533925, -0.014486247, 0.036017492, 0.032489706, 0.03616375, 0.0077085397, -0.016360622, -0.049403507, 0.001608474, 0.004846465, -0.0179047, -0.009038717, -0.028865455, 0.005634749, -0.035716083, 0.035632655, -0.04560528, -0.0022524553, -0.0028041601, 0.04792384, -0.039253213, 0.053712312, -0.02861839, -0.027932495, 0.018400552, 0.000325136, 0.048136204, 0.012824345, 0.033315048, 0.056844566, 0.017130775, -0.02902961, 0.0055083926, 0.030692205, -0.027557887, 0.04656854, 0.004482829, 0.03988452, -0.048683837, -0.0052173357, 0.017682476, -0.0032598404, -0.03450416, -0.009663194, 0.00055663276, -0.021005634, 0.010531958, 0.04092777, -0.02889551, 0.03637029, -0.009179458, 0.0568778, -0.021485953, -0.04723888, 0.008210635, -0.0045579188, 0.044382095, 0.024232674, -0.0068127927, -0.0012982365, 0.020410284, -0.017069155, 0.023803791, -0.013450795, -0.033561297, -0.03539494, 0.011837907, -0.004767034, 0.034431398, -0.0128198955, -0.04952067, -0.0018683553, -0.051152147, -0.0011890491, 0.019394953, 0.04765115, 0.006242351, -0.022577642, -0.029009208, -0.0302745, -0.020064464, -0.03351362, -0.035594627, -0.03529299, -0.037245426, -0.00092971756, -0.028256783, 0.051784605, 0.00084316893, 0.007959132, -0.017696682, -0.026180664, 0.0034254745)"
264,n't,"(-0.023382677, -0.008963071, -0.0471231, -0.025025308, 0.024576139, -0.032712687, -0.049411047, -0.03027295, 0.024824549, 0.02234688, -0.025440706, 0.009701967, 0.023900334, -0.017152607, -0.0006834641, 0.049754295, 0.024103854, -0.016707815, 0.044798445, 0.013446379, -0.033177435, -0.0072423927, -0.01749437, -0.010228276, 0.021254327, 0.018248882, 0.012884986, 0.036663976, 0.046690885, 0.015913513, 0.03350259, -0.048047543, 0.043658208, -0.04234275, -0.025155319, -0.04920825, -0.03474312, 0.02558675, 0.024356771, 0.00607308, -0.0466756, 0.03260893, 0.012461364, 0.04296391, -0.027108407, 0.01105535, -0.009747565, 0.03662354, -0.01951238, -0.030836476, -0.032765258, 0.0068646558, 0.018512499, 0.03813796, -0.0038340092, -0.03850448, -0.032684222, 0.04284798, 0.02207661, -0.015743364, 0.006868232, -0.04772669, -0.048537206, -0.040654015, 0.004779041, -0.03215294, -0.0023446903, -0.004550375, 0.013036717, 0.022985015, -0.012069978, 0.047113787, 0.035759035, -0.011599742, -0.013396062, -0.005607486, -0.009596385, -0.02390734, -0.04006481, -0.01952194, -0.031707693, 0.03564063, 0.004970502, 0.021634106, 0.033767413, 0.037441913, 0.041470174, -0.021403003, 0.025093641, 0.022389162, -0.025045156, -0.026426459, -0.030731643, 0.029429127, -0.013040602, -0.025857532, -0.011447765, -0.014318395, -0.024034906, -0.042048596)"
265,MarikinaStayStrong,"(0.046956245, 0.024349045, 6.894022e-05, 0.044622872, 0.017315272, 0.046365466, -0.008739866, -0.032701924, 0.04235245, 0.019347202, 0.048849355, -0.018491149, -0.036558688, 0.027804378, -0.0004756227, -0.045879066, -0.023327041, 0.019988809, -0.03399961, -0.020979846, 0.0047919974, -0.049984075, -0.009231128, 0.006868314, 0.03702769, 0.0082167275, 0.0141279735, 0.043596637, 0.047455776, 0.008624159, -0.03244661, 0.005714666, -0.04168688, 0.0010517463, -0.011109687, -0.048232436, -0.047858633, 0.0033282526, -0.04725888, -0.04218314, 0.014850352, -0.033059023, 0.011581458, -0.000751853, -0.030559098, 0.0075542443, -0.032238863, 0.047398362, -0.028571893, 0.042316172, 0.0421522, 0.041759048, -0.02503593, -0.031897236, -0.021937419, 0.026557576, 0.04524484, 0.016380344, -0.04213469, -0.003787946, 0.04106107, -0.046456456, -0.028955221, -0.016461063, -0.003992092, 0.02449805, 0.011927914, -0.044432987, -0.038520873, 0.02250648, 0.043082323, 0.03358605, 0.018832747, -0.0027721636, -0.0382383, 0.013828788, 0.036926735, 0.017511975, 0.037640702, 0.03893015, 0.03424341, 0.028776776, 0.017771434, -0.03435947, 0.03225558, -0.02141477, -0.013608515, -0.039798725, 0.022176418, -0.04243649, 0.010976244, -0.0319132, -0.017988347, 0.048630666, 0.016754258, 0.03491806, -0.013317503, 0.020929996, -0.01878568, -0.033492744)"
266,Raiza,"(0.038831387, -0.00024487823, -0.0069732293, 0.0048258677, -0.030916333, 0.012721706, -0.03924774, -0.029126013, -5.7041645e-05, 0.012131609, 0.010407746, 0.024684045, -0.04001336, -0.03744507, 0.034478728, 0.018077541, -0.033038247, -0.028512334, -0.026078224, 0.039776597, -0.021950496, -0.008913469, -0.035487127, 0.0040964596, -0.0039640777, -0.021342814, 0.022496153, -0.047795393, -0.0073666684, 0.038082864, 0.040845107, -0.0376678, -0.03255527, 0.021756921, 0.042717386, -0.027813232, -0.004039716, -0.03516511, 0.0031961426, -0.004758656, 0.009200346, 0.048051726, -0.026558101, -0.02756424, 0.019678842, 0.012276076, 0.00897529, -0.032543648, 0.019024443, 0.048458327, 0.041910794, -0.02111311, 0.016376857, 0.039689887, 0.045125354, 0.049597096, 0.042026315, 0.0039506443, 0.018369678, -0.0083142035, -0.0046951883, -0.0022426955, 0.049784925, -0.0008290298, 0.041711938, 0.013135444, -0.0317197, 0.0015476122, 0.022083472, -0.0252195, 0.036441278, 0.03264532, -0.009110965, 0.0016906746, -0.0019243844, -0.044302236, 0.04054315, -0.0064392313, 0.021571327, -0.0041872375, 0.006800391, -0.009788979, -0.02876438, 0.011879824, 0.043067705, -0.00012054294, -0.0022572502, 0.029333208, -0.01735153, -0.0075911395, -0.045510422, -0.03237112, 0.019434538, 0.018442933, -0.016781926, 0.0071691275, -0.042245578, 0.0170553, 0.034983244, -0.028676962)"
267,EVACUATION,"(0.025684569, -0.04033016, -0.027129496, 0.04783955, 0.03152659, 0.016067687, -0.018177249, 0.014193211, -0.035521664, 0.0012203828, -0.011698984, 0.02196915, -0.04990978, 0.017679702, 0.01117767, 0.030098151, 0.016190622, -0.0013925806, -0.03670423, 0.040498618, -0.00949806, -0.03439969, 0.014605511, 0.049093198, -0.017607592, -0.019967437, -0.035987545, -0.04758656, -0.016938783, 0.030147705, -0.0127571225, 0.0031664371, -0.028435482, -0.016112339, 0.035723213, -0.0408566, -0.011924695, 0.0009591095, 0.0074530467, -0.045111682, 0.0051878467, 0.047918547, -0.037633978, -0.012992524, 0.016730439, -0.04396422, 0.0149787925, 0.020953145, -0.03419938, 0.02819771, 0.026076827, -0.0027519576, -0.029756738, -0.00025107712, -0.0117744915, 0.007107675, 0.019991983, 0.025374759, 0.028469149, -0.0047003515, -0.013707686, 0.002788972, -0.0062292702, -0.030731654, -0.01444564, -0.021426594, -0.006691538, 0.005088795, 0.047712754, -0.041836202, 0.033864785, 0.04455283, -0.001645647, -0.025990928, -0.023906767, -0.02400496, -0.022828389, 0.0481995, -0.006928943, -0.03698789, -0.022758985, -0.044712093, 0.018051397, -0.0073831305, 0.025571417, 0.026730787, -0.0017745607, 0.019179631, -0.016100954, 0.046746496, 0.031125654, 0.03152826, 0.037442688, 0.047200594, -0.031884767, 0.034819428, 0.047487248, -0.045124244, -0.042272534, 0.035802852)"
268,whole,"(0.0018305294, -0.0059863217, 0.048446845, -0.027852321, 0.033856187, 0.048708584, 0.009140741, 0.00063360855, 0.021834258, -0.0049234256, -0.03663857, -0.034103632, -0.027016807, 0.03899098, -0.009917878, -0.046408355, 0.02968799, 0.0088966265, 0.038277473, 0.042754304, -0.04846988, 0.017686296, -0.00875603, 0.01784486, 0.013283763, -0.047095325, 0.0036521442, -0.021498894, 0.02459054, 0.0011538863, -0.017040957, 0.021365192, 0.008337367, 0.033730928, 0.021080855, 0.02691741, -0.032861806, -0.032343425, -0.046512127, -0.033861794, 0.006412506, -0.009804368, 0.024850521, -0.037820876, 0.02079228, 0.017585423, 0.027251426, 0.038120653, 0.03221598, -0.0004742518, 0.0056079626, 0.032387797, -0.023240268, -0.021504164, -0.02305913, 0.047162365, -0.026044775, -0.006035257, 0.03782958, -0.017380238, 0.031801354, -0.016227711, -0.039520144, -0.04390278, -0.020288384, 0.025132034, 0.016938042, 0.0070977323, -0.04907787, -0.044614937, 0.042011056, 0.03271346, -0.006132733, 0.001596272, -0.0428272, 0.032997396, 0.0017323606, -0.04124223, 0.04322276, -0.019307077, -0.0030570403, 0.016152237, 0.03042357, 0.043078054, -0.04936595, 0.02661265, 0.041399922, 0.0027206056, 0.025820564, 0.006975256, -0.04332414, -0.04065931, -0.033268116, 0.04639249, -0.012907445, 0.006799888, 0.013229754, 0.013653647, -0.013213206, -0.000101841986)"
269,/,"(-0.040794767, 0.022192542, 0.01078384, -0.017328668, -0.0024250746, 0.013224509, 0.006779015, 0.018101048, -0.0119353905, 0.018204536, -0.002823554, -0.006781079, 0.045071606, -0.0050056353, 0.03986079, 0.007502068, -0.005354166, -0.022983743, -0.040325068, -0.023331106, 0.004188083, 0.024478521, 0.0008743033, 0.04023956, -0.010485541, -0.006939221, 0.0392352, -0.045269944, 0.030965332, 0.019014727, 0.02666745, 0.015160169, -0.008838523, 0.035585765, -0.0046342984, -0.009997655, -0.049060285, -0.0070903413, -0.01339028, 0.0087223165, 0.006125845, -0.031364456, -0.005988527, -0.04792423, -0.0030475855, 0.028534938, -0.028486812, -0.0126341805, 0.011829864, 0.01151862, -0.031345785, 0.03624903, 0.00084519386, 0.016026903, 0.04344977, -0.028659498, 0.020303462, -0.023813082, 0.0040519945, 0.030082595, -0.012415923, 0.028176073, -0.0005141981, -0.025712634, -0.027307583, -0.024799144, -0.03000592, -0.017070867, 0.003960382, -0.008430481, 0.019834612, -0.005206682, 0.029713798, 0.0019497499, 0.004112076, 0.04817692, -0.0035175197, 0.02493665, -0.033133604, 0.03296068, 0.041295994, 0.031040821, 0.0147773065, -0.012809467, -0.019462062, -0.012768615, 0.016403247, -0.004731238, -0.005868055, -0.041499782, 0.038630728, -0.024415707, -0.03197924, -0.033888377, -0.030293763, 0.00023118407, 0.029746208, 0.028235208, 0.038601767, -0.046742987)"
270,base,"(-0.023058534, -0.014932811, 0.01132841, -0.02120303, -0.011799455, 0.0450217, 0.0274514, -0.034761705, -0.0086319335, -0.025856568, -0.0063242093, -0.002106227, 0.0069979206, 0.004386343, 0.021429662, 0.030561034, -0.048502922, -0.02715292, -0.03905195, -0.017207216, -0.010272421, 0.04899976, 0.022644307, -0.027999997, -0.049325146, -0.02642007, -0.016381063, -0.026981283, 0.024048295, -0.030939544, -0.017833244, 0.0365425, 0.04037926, 0.00073580816, -0.030752337, 0.049750756, 0.033459093, -0.019186055, -0.0073973164, 0.0035348535, 0.02330229, -0.007140588, -0.006188832, 0.034882095, -0.007290326, -0.023115909, -0.031105949, -0.041277982, -0.049984932, -0.04036697, -0.041273795, 0.011748768, -0.043694116, -0.013732411, 0.03893468, 0.018805455, -0.018105946, -0.0341609, 0.008069493, 0.003186442, 0.030261409, -0.015103936, -0.034572184, 0.0061302073, -0.0468377, -0.047588613, 0.045784745, -0.03842189, -0.016726721, 0.0038569681, -0.029554058, 0.017187249, 0.008208942, -0.03867053, -0.036233187, 0.011316251, -0.011294045, 0.025892343, -0.049222793, -0.009710621, 0.007532228, -0.040997125, -0.030050194, -0.02695762, -0.041520715, 0.021208514, -0.00465424, -0.04999522, 0.012358345, 0.033776093, 0.00836537, -0.008679353, 0.0028794408, -0.0347525, 0.013719384, 0.018868957, -0.039573204, -0.049555946, 0.022205178, -0.017031718)"
271,Newly,"(-0.0068951915, 0.04174093, -0.012447832, 0.005631482, -0.054424766, -0.002160878, 0.03352845, -0.028265197, -0.010653843, -0.020419816, 0.023968607, -0.047768857, 0.057307318, 0.056026876, -0.007360218, 0.0138119105, 0.0152792735, -0.0130323935, 0.001285936, 0.015244426, -0.033470735, 0.038609132, 0.039924685, 0.0324444, -0.050106432, 0.035490483, -0.024450075, -0.030737663, 0.03169523, -0.01398168, -0.001708103, -0.008163209, -0.018764453, -0.017195215, -0.029517462, 0.02000943, 0.01800514, -0.030985834, -0.028787015, -0.03794145, -0.02897913, 0.020984117, -0.011112255, -0.051063504, 0.027410818, -0.05725002, 0.030592076, -0.041347202, -0.033009075, 0.008707371, -0.013967353, -0.045334846, -0.017436663, 0.01047806, 0.002453868, -0.002926949, -0.014760659, 0.0055538844, -0.0348426, 0.031375, 0.0034180847, 0.0288386, -0.04818479, 0.014745891, -0.0013332112, 0.021569531, 0.015787816, 0.007191455, 0.022030136, 0.00086656236, 0.029236054, 0.0157224, -0.04623295, 0.0014354461, -0.047421146, 0.02726394, 0.022926252, -0.005190009, 0.046354055, -0.033656683, -0.056177907, -0.019808214, -0.026050776, -0.01247377, 0.0200674, -0.014115281, -0.03718722, -0.019100536, -0.021944437, 0.030562924, -0.009758119, -0.010618, 0.018575225, 0.0022276326, 0.043276157, 0.042466007, 0.026052017, 0.028760862, -0.010438096, -0.018130159)"
272,maringPH,"(-0.015808651, 0.040930912, -0.03651813, -0.03275182, 0.03539954, -0.04418388, 0.025959855, 0.00053178956, 0.0324132, 0.009260457, -0.030290205, 0.04566628, -0.03156688, -0.03583044, -0.0239732, -0.019572932, 0.0059124297, 0.042477623, 0.042993855, -0.017730141, -0.052917738, -0.032282, 0.037380714, -0.0038979785, 0.0043544034, 0.009763315, -0.003955536, -0.009381537, 0.020155158, -0.020704674, 0.009279531, -0.03814496, -0.043604564, 0.032391176, 0.0111960415, -0.039038766, 0.033326827, 0.009792814, -0.03259768, -0.03902151, -0.023327623, 0.030524205, 0.02944723, 0.05308265, 0.005452257, 0.0150120035, -0.045154314, -0.020510929, -0.010019911, -0.008479824, 0.011697505, -0.027967874, 0.016977087, -0.02998097, 0.0024099273, -0.02730169, -0.0034036045, -0.029969638, -0.031001069, 0.028620712, -0.00089834165, -0.036565654, 0.008807002, 0.032539725, -0.015324636, 0.030364744, -0.043762486, -0.033276394, -0.014067016, 0.04209243, -0.011789748, 0.028375054, -0.003953709, -0.029944425, 0.049506046, 0.008848915, 0.012707488, 0.053349156, -0.05543152, 0.035956666, -0.021654576, 0.035790127, 0.0052232696, 0.056496173, -0.045821384, 0.00890157, -0.032946452, 0.012900427, 0.032540828, 0.032835994, -0.018241955, -0.0314857, 0.032454103, 0.026764, 0.0297307, 0.0019080129, -0.02870905, 0.010973711, 0.019919274, -0.00720891)"
273,Flood,"(-0.0030437938, -0.002213759, 0.014862552, -0.02148841, -0.040277917, -0.024869993, -0.023566663, 0.052608877, 0.014211111, -0.02546943, 0.046431147, -0.039770905, -0.022012008, -0.03813961, -0.0017139383, -0.036090024, 0.03435912, -0.02808213, -0.0056470577, -0.005556787, 0.034890067, 0.010639389, 0.029263284, 0.021402458, 0.014171886, 0.053125367, 0.046614762, 0.037907757, 0.057273183, -0.032446273, -0.0015211756, -0.0044060103, -0.014305682, 0.021152414, -0.02667711, -0.009893609, -0.033215765, -0.03626272, -0.0014576573, -0.056996528, 0.03145399, 0.031735934, 0.002922124, 0.016688421, -0.037401758, 0.019718457, 0.0029743207, 0.014052396, 0.022485094, -0.056399044, 0.050691113, 0.03681388, -0.030799026, 0.0050548613, -0.003125616, 0.015029365, 0.039282255, 0.04992457, 0.047264375, 0.039012533, 0.028871134, -0.026480626, -0.00676801, 0.031849626, -0.0019909965, 0.011638069, 0.028956937, -0.045048658, -0.03528683, -0.00082798325, 0.015173743, 0.019557279, -0.015637815, 0.022190396, -0.02637721, 0.014023837, -0.03589253, -0.0012582082, 0.013810275, -0.010993419, 0.018439319, -0.04141671, 0.053199295, 0.02201185, -0.04018694, 0.014953447, -0.043345664, 0.037607726, -0.05652581, -0.027339539, 0.016598554, -0.019567784, -0.02291081, 0.05011623, 0.0414806, -0.031042652, -0.020168707, 0.026429873, 0.0040328195, 0.037747778)"
274,Possible,"(-0.0063495524, 0.040154185, 0.02363303, -0.036714457, 0.048301306, -0.04062122, 0.031389285, 0.039113294, 0.026790295, 0.04988073, 0.006044768, -0.026397109, -0.042934097, 0.01404326, 0.027424406, 0.023572732, -0.041748963, -0.041136395, -0.017167687, 0.025818277, 0.036237147, 0.015422072, 0.019543614, -0.019077837, -0.029815543, -0.047712754, -0.0079372525, -0.04771868, -0.0356899, -0.0198967, -0.016404234, -0.0028524399, -0.030608917, -0.012540162, -0.032885063, 0.01770183, -0.044402696, 0.0076891184, -0.04598266, 0.028760802, -0.034353722, -0.034760974, -0.0057150833, -0.040026248, -0.0023683421, -0.0016525388, -0.012985744, -0.009450138, -0.01921779, 0.041830566, -0.007849216, 0.048981298, 0.043990348, 0.04362232, 0.0073745362, 0.002644062, 0.011168875, 0.043928895, 0.027647544, 0.0099754445, 0.03283603, 0.0012188181, -0.040507697, 0.036010746, -0.0015019178, -0.017905593, 0.024969552, 0.039951492, -0.026234616, -0.032372497, -0.009582818, -0.039069436, 0.033135418, 0.032366786, -0.032915093, -0.012878418, 0.0471423, -0.007776715, -0.0074241646, 0.03444655, -0.011634696, -0.004349649, 0.0014091246, 0.013144281, -0.005675234, -0.0430122, 0.018128227, -0.04995611, 0.009143174, 0.010700919, 0.045363102, 0.04634771, 0.03692727, 0.012850355, -0.010412894, 0.045458507, 0.008658588, -0.047409426, 0.026770499, 0.023686755)"
275,flash,"(0.027467167, -0.05021139, 0.03291268, -0.046421085, -0.0014147722, -0.014541234, 0.017418457, 0.006741045, 0.038385674, 0.028177805, 0.03773513, -0.0013747169, -0.0047065057, 0.018283585, 0.0017940566, -0.017654935, -0.039386526, 0.004560989, -0.01475836, -0.047407027, -0.0323047, -0.014522266, -0.005274683, -0.006347553, -0.028390737, -0.042413812, 0.014996271, 0.00011903852, -0.03719436, -0.0075859535, -0.007049416, -0.0022982312, -0.0039997553, 0.024567235, 0.015657566, -0.053105596, -0.0152693065, 0.028637353, -0.010503275, 0.015480972, -0.046383508, -0.0014030448, -0.04204371, 0.004510927, 0.030747076, -0.028907279, 0.0076407264, -0.027115691, -0.020051232, -0.045124434, 0.0091416165, 0.0059453207, 0.01424338, -0.037896257, -0.015757056, 0.014923027, 0.015396047, 0.03998053, -0.037040267, 0.048400335, -0.028395344, 0.039106596, -0.033265416, 0.041775905, 0.0031257642, -0.030962426, 0.019667719, 0.024166968, -0.012535152, -0.034255706, -0.01660371, -0.012173144, 0.003988646, -0.015966969, 0.04623862, -0.011911515, 0.023741849, -0.011078735, 0.03703941, -0.026768481, 0.010931098, -0.027643975, -0.024052924, 0.037543535, -0.01061693, -0.03976116, 0.00044093153, -0.03655287, -0.029636193, -0.0126400795, 0.027468521, 0.006911741, -0.027772851, -0.0043369005, -0.016577626, 0.038097866, 0.038239367, -0.040235464, 0.034925684, 0.011622479)"
276,CalgaryPolice,"(0.026563745, -0.019704463, 0.009230165, 0.03624002, -0.01953708, -0.02672449, 0.031566467, 0.028432926, -0.03323425, -0.0020096765, -0.019012682, -0.0021410543, -0.02636057, -0.031423725, -0.046894234, -0.023772642, 0.05325115, -0.01387552, -0.050160486, 0.018831182, 0.04540315, -0.042478044, -0.044215154, -0.027415132, -0.05255362, -0.002665422, -0.00042903557, -0.034169465, 0.0027558643, 0.040831015, 0.03206248, -0.0063462374, 0.019344907, 0.016443996, -0.016412508, -0.00299568, 0.04333907, -0.02547282, 0.053381395, -0.020062298, -0.015642233, -0.03921422, -0.028252857, 0.022221068, 0.04041856, 0.01627612, -0.010414165, 0.031945128, -0.015179085, -0.018348947, 0.019251103, -0.031913165, 0.021016685, -0.0012843634, 0.008809816, -0.0439075, 0.05272091, 0.05458924, 0.033410165, 0.0033523547, 0.018815806, 0.032971732, 0.006450386, -0.00010201051, 0.048616406, -0.023478182, -0.036506712, -0.03784251, 0.009927752, -0.05071708, 0.018909544, 0.029817212, 0.004656464, 0.0026107156, 0.036985252, -0.02556255, -0.014497806, 0.029007262, 0.01435123, 0.015851054, -0.040793154, 0.019751286, -0.040359206, -0.02559498, 0.038450412, 0.043087363, 0.023474555, 0.0032070552, 0.020297177, -0.019953625, 0.033878777, -0.0046527945, -0.04850016, -0.039136015, -0.028153025, 0.006759811, -0.0041800295, 0.037252255, -0.038949616, 0.025309868)"
277,Thank,"(0.0329103, 0.012649681, -0.016448546, 0.04581019, -0.046014037, 0.009015143, 0.047253136, -0.031995393, 0.044093, -0.0412487, -0.045853734, 0.032736007, -0.03802214, -0.043156218, 0.012000442, 0.04218128, -0.021789884, -0.011905074, 0.015020598, -0.023076713, -0.018686354, -0.023295868, 0.038449693, -0.022582961, -0.021990716, 0.03651054, -0.035844706, -0.02736714, -0.04864229, 0.013910022, -0.043492567, 0.0034901127, 0.043451313, 0.009219408, 0.021210816, 0.022957671, 0.045319173, 0.04795697, 0.046234336, 0.02894627, -0.041234314, -0.041360773, -0.026551843, 0.028486539, 0.007254768, 0.0328064, 0.042591345, 0.017620552, -0.0040728077, -0.007015586, -0.048746217, -0.01957537, 0.02070323, 0.014810216, 0.04884818, 0.028092768, 0.045760836, -0.034843244, 0.026900958, 0.039662097, -0.04161172, -0.030495776, -0.049164295, -0.01730851, 0.003913153, -0.04512694, 0.03993645, 0.004485272, 0.047242913, -0.014375508, -0.016226076, 0.002381526, -0.0020403862, 0.02204666, -0.00858878, -0.011854362, -0.015524805, 0.036324475, -0.002944529, 0.009144604, 0.019880462, -0.039354455, -0.007879555, 0.03480668, 0.047162008, -0.03005513, -0.04587504, -0.037353277, 0.034374487, -0.039829932, -0.017006695, -0.04228269, -0.014633395, 0.011625994, -0.0051384345, -0.0027527586, 0.03836557, 0.045939375, 0.015429746, 0.039055835)"
278,mercedes,"(-0.039601456, -0.0073968545, -0.017471075, 0.03273541, -0.04274255, -0.017044317, -0.0050760135, 0.008718241, -0.012578011, 0.0101537, 0.024508383, 0.00487379, 0.013078276, 0.020543005, 0.01634619, -0.048567858, 0.016433846, -0.02127788, -0.0020684004, 0.03479458, -0.031705342, -0.02484553, 0.002551306, -0.047840405, -0.009082176, 0.011048339, -0.045673072, -0.04269123, 0.026169907, 0.008572865, -0.038074683, -0.01574589, 0.044072714, 0.026732896, -0.00265361, -0.006947387, -0.021870196, -0.027639413, -0.042006157, 0.030708794, -0.010208666, -0.03307257, -0.032085434, 0.032632176, 0.048352312, 0.011231888, -0.00645826, -0.03448864, -0.021721054, -0.039674412, 0.0039511546, 0.048096035, -0.027276456, -0.018412877, -0.03976786, -0.010983206, 0.015899006, 0.015232328, -0.028691769, 0.006658662, -0.03705827, -0.016336132, -0.03596834, -0.006188512, -0.041302204, 0.043907557, -0.03373438, -0.014223732, -0.027929163, -0.048491515, -0.041863702, -0.0073366053, -0.037077498, 0.01847944, -0.027012397, 0.0010350831, -0.029789174, 0.0415668, -0.0018026605, -0.0030071735, 0.04881567, 0.015303124, 0.04742117, -0.004709184, 0.00829494, 0.016126934, 0.02993219, 0.005022727, -0.02416407, -0.002732955, 0.003222596, 0.036254432, 0.0073387846, -0.03219088, 0.031321574, 0.04870018, 0.029147815, -0.02549423, -0.044262588, -0.04921354)"
279,CONNORS,"(-0.021771772, 0.028887406, 0.035059474, 0.017252825, 0.007946818, -0.014265337, -0.034784522, 0.04520916, 0.00927219, -0.03919046, -0.014005772, -0.007249193, 0.051962085, -0.039407033, 0.030612705, 0.008698798, -0.01826153, 0.049223393, -0.012428107, -0.03897807, 0.052832864, -0.024446616, -0.004805997, 0.024588436, 0.021523066, -0.0041941344, 0.054484785, -0.02226003, -0.0396458, -0.03903591, 0.0124246245, 0.021788193, 0.021756405, 0.01053572, -0.023269027, 0.04062619, -0.039736792, 0.032123223, -0.03862936, 0.02765281, 0.018341703, 0.03061608, 0.040531024, -0.020152302, 0.047227517, -0.0033468825, -0.034961212, -0.04048451, -0.035532773, -0.04405297, 0.01042231, -0.051901028, 0.001134974, -0.017403705, -0.0102566695, -0.035909913, 0.013193822, 0.030052317, -0.02264278, 0.057096448, -0.007297876, 0.0030780071, 0.0065286118, 0.027114518, 0.03149864, 0.0055978657, 0.04708027, 0.001995047, 0.034082904, -0.02294298, 0.009679587, -0.010767241, -0.029493967, 0.0027577186, -0.020660743, -0.015149053, 0.009248877, 0.00023841255, 0.05216784, 0.017563518, -0.033780683, -0.052158125, 0.016594259, -0.0053743487, 0.019534636, 0.021235755, -0.0385205, -0.0043359315, -0.020498795, 0.00849317, 0.05297018, -0.052811205, -0.0484798, -0.015664123, 0.051835876, -0.03409892, 0.003987768, 0.048771538, -0.055614855, 0.047211405)"
280,hygiene,"(0.005461313, -0.038756955, 0.0023769252, 0.014086846, -0.005727291, 0.013740528, -0.007940698, 0.029497493, -0.042820226, 0.026340786, 0.01411083, 0.03667469, 0.0023018494, -0.028997695, -0.017922185, 0.014872078, 0.04404876, -0.04204943, -0.0062286966, -0.041108478, -0.013568353, -0.039529882, 0.023362685, -0.012134802, -0.01726792, -0.004125368, -0.035696864, 0.027304556, -0.022136688, 0.045856345, 0.008415818, 0.015776303, -0.042328157, -0.022715831, -0.010435723, -0.045378424, 0.019588832, 0.009673081, -0.035203815, 0.03474054, -0.018264163, 0.009378325, 0.011102438, -0.031966247, 0.041428242, 0.025544409, 0.007783044, -0.037416495, -0.018202376, 0.04598582, -0.023060752, 0.0007029176, 0.019096639, -0.006762374, 0.01874927, 0.033420492, 0.04996847, -0.04608735, 0.041334238, 0.04681382, 0.045332145, -0.009997167, -0.040668927, -0.027103722, -0.037663173, -0.010158837, 0.04741675, 0.017959822, 0.031946827, 0.037563693, 0.015553895, 0.0063875094, -0.02370267, 0.033479203, 0.029492725, 0.0108981505, -0.020518338, 0.021844711, 0.00046966225, 0.02846669, 0.012713734, -0.015474152, 0.032900456, 0.028073493, 0.025815401, 0.041198518, -0.023406912, 0.0057936683, 0.037513066, -0.018574286, -0.038923133, 0.041596565, 0.021028612, 0.03762472, -0.030253112, 0.03022093, 0.031469095, -0.01893915, -0.038306426, 0.015625153)"
281,MetroManila,"(0.022199523, -0.026583005, -0.036189497, -0.042016767, -0.013843585, 0.04125345, -0.04231236, 0.022668589, -0.01708784, 0.031241622, -0.018460907, -0.031956866, -0.03668034, -0.045782614, -0.037068915, 0.022685718, 0.029659282, 0.02675772, 0.0130867995, 0.022449661, -0.046854224, 0.045603942, 0.027911391, 0.03249559, 0.021199297, -0.037862696, 0.014428947, 0.03743266, -0.0005112402, 0.020000365, 0.031681363, -0.0339358, 0.023737755, -0.013823926, 0.024601255, 0.039384928, -0.04654267, -0.04868071, 0.048766304, -0.045916952, -0.018636953, 0.026307058, 0.00912137, -0.021103382, 0.020056847, 0.002738189, 0.024483595, 0.0030045286, -0.03827218, 0.023107562, 0.004759051, 0.028452922, -0.0049346313, -0.007389225, 0.034145918, -0.0031989217, 0.0038453117, -0.042711686, 0.02573308, 0.009024821, -0.035663746, -0.049111247, 0.047521565, -0.030870676, 0.015742209, -0.04504633, -0.0045677796, -0.02644509, -0.03323617, 0.037283447, -0.030812467, -0.013282608, -0.026613617, -0.038190294, -0.03617364, 0.036172215, -0.00747142, 0.013377655, -0.0034598708, -0.04053607, 0.038527433, -0.04993787, -0.031374205, 0.003467463, 0.043255713, 0.007516455, 0.034979645, -0.029536081, -0.009559371, 0.0058421604, -0.0027024038, 0.046094764, 0.030650701, -0.015825104, 0.0367064, -0.009831119, 0.006866835, -0.045381963, -0.0038354173, -0.042704143)"
