,Unnamed: 0,ID,Tweet,Event,Retweet_Count,Follower_Count,Source,User_Created_at,Tweet_Created_at,User_Language,User_Screen_Name,User_Location,Event_Decrption,Categories,Priority
3661,3661,73508848387891200,RT @oldrockhousestl: Old Rock House will donate $1 to Heart of Missouri United Way for Joplin Tornado relief every time this is re-tweet ...,joplinTornado2011,1469,146,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2010-08-12 21:41:56,2011-05-25 22:00:49,en,agtiger1,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'ServiceAvailable', 'Hashtags', 'Advice', 'News']",Medium
3662,3662,75523546973081600,"President Obama visits tornado-ravaged Joplin, Missouri; speaks to survivors at memorial service. http://bit.ly/ev4tWQ",joplinTornado2011,0,517,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-04-22 00:31:30,2011-05-31 11:26:31,en,JessicaSmith010,Los Angeles,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'MultimediaShare', 'News']",Medium
3663,3663,75523546973081600,"President Obama visits tornado-ravaged Joplin, Missouri; speaks to survivors at memorial service. http://bit.ly/ev4tWQ",joplinTornado2011,0,517,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-04-22 00:31:30,2011-05-31 11:26:31,en,JessicaSmith010,Los Angeles,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'MultimediaShare', 'News']",Medium
3664,3664,72682396750848000,I guess that shows how much bu really know sumbody b/c if u really knew me then u. Wud kno I've been an sarkastic ... http://tmi.me/ayavY,joplinTornado2011,0,1538,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",2009-07-17 12:01:45,2011-05-23 15:16:48,en,YOgrlz_fav_NUPE,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Sentiment', 'Irrelevant']",Low
3665,3665,72682396750848000,I guess that shows how much bu really know sumbody b/c if u really knew me then u. Wud kno I've been an sarkastic ... http://tmi.me/ayavY,joplinTornado2011,0,1538,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",2009-07-17 12:01:45,2011-05-23 15:16:48,en,YOgrlz_fav_NUPE,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Sentiment', 'Irrelevant']",Low
3666,3666,76709118286643200,"RT @studentadvisor: This Week in College News: Tornado Relief, ROTC and Rebecca Black http://t.co/PBn8GKH #college #highered",joplinTornado2011,3,1374,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",2010-05-24 19:33:32,2011-06-03 17:57:33,en,ATMilitary,"Boston, Ma","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>",[],Low
3667,3667,76709118286643200,"RT @studentadvisor: This Week in College News: Tornado Relief, ROTC and Rebecca Black http://t.co/PBn8GKH #college #highered",joplinTornado2011,3,1374,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",2010-05-24 19:33:32,2011-06-03 17:57:33,en,ATMilitary,"Boston, Ma","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>",[],Low
3668,3668,73050416832708608,Metro Appliances & More on North Main St is setting up a Distribution Center. Call (417) 782-1008 or (417) 438-1478 for details. #joplin,joplinTornado2011,4,1244,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",2011-05-23 14:02:45,2011-05-24 15:39:11,en,restorejoplin,"Joplin, MO","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'ServiceAvailable', 'Hashtags', 'News']",High
3669,3669,73050416832708608,Metro Appliances & More on North Main St is setting up a Distribution Center. Call (417) 782-1008 or (417) 438-1478 for details. #joplin,joplinTornado2011,4,1244,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",2011-05-23 14:02:45,2011-05-24 15:39:11,en,restorejoplin,"Joplin, MO","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'ServiceAvailable', 'Hashtags', 'News']",High
3670,3670,74956419295739904,Tornado warning. #FML,joplinTornado2011,0,3841,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2010-01-10 20:11:00,2011-05-29 21:52:57,en,andres___camilo,"Los Angeles, CA","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Hashtags', 'Advice']",Medium
3671,3671,75372145722671104,RT @lindaperrybarr: Hi everyone! Want to share http://bit.ly/l3MxtA @BrianStelter's tumbler on using twitter to cover #Joplin and lesson ...,joplinTornado2011,1,4218,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2010-01-14 15:37:59,2011-05-31 01:24:54,en,MStinsonRoss,"Texas, USA","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Hashtags', 'Discussion']",Low
3672,3672,75372145722671104,RT @lindaperrybarr: Hi everyone! Want to share http://bit.ly/l3MxtA @BrianStelter's tumbler on using twitter to cover #Joplin and lesson ...,joplinTornado2011,1,4218,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2010-01-14 15:37:59,2011-05-31 01:24:54,en,MStinsonRoss,"Texas, USA","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Hashtags', 'Discussion']",Low
3673,3673,73544881968128000,Royals lay out plans for tornado relief: Royals lay out plans for tornado relief http://atmlb.com/kiOA7n,joplinTornado2011,0,32,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2010-09-02 17:41:00,2011-05-26 00:24:00,en,statfacesos,San Francisco-Oakland-San Jose,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'ServiceAvailable', 'News']",Medium
3674,3674,73544881968128000,Royals lay out plans for tornado relief: Royals lay out plans for tornado relief http://atmlb.com/kiOA7n,joplinTornado2011,0,32,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2010-09-02 17:41:00,2011-05-26 00:24:00,en,statfacesos,San Francisco-Oakland-San Jose,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'ServiceAvailable', 'News']",Medium
3675,3675,72760614661009408,@FCRever05 Oiee lindaa!,joplinTornado2011,0,129,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-04-23 00:46:11,2011-05-23 20:27:37,en,brunimsq,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Discussion', 'Irrelevant']",Low
3676,3676,72760614661009408,@FCRever05 Oiee lindaa!,joplinTornado2011,0,129,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-04-23 00:46:11,2011-05-23 20:27:37,en,brunimsq,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Discussion', 'Irrelevant']",Low
3677,3677,75124993318600704,"RT @TIME: This dog was sucked up by a tornado, but crawled home on two broken legs | http://ti.me/kVEEDu (via @TIMENewsFeed)",joplinTornado2011,275,295,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2009-03-16 16:39:00,2011-05-30 09:02:48,en,cellblockrach,"Manchester, England","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'MultimediaShare', 'News']",Medium
3678,3678,75124993318600704,"RT @TIME: This dog was sucked up by a tornado, but crawled home on two broken legs | http://ti.me/kVEEDu (via @TIMENewsFeed)",joplinTornado2011,275,295,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2009-03-16 16:39:00,2011-05-30 09:02:48,en,cellblockrach,"Manchester, England","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'MultimediaShare', 'News']",Medium
3679,3679,72864403120324608,RT @achohelelwhy: RT Update - Has Dementia! pls find him #Missing #Joplin Charles Writer (http://on.fb.me/kHaGEY) patient at #Greenbrier ...,joplinTornado2011,5,4010,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-06-23 01:36:15,2011-05-24 03:20:02,en,Witynfun,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['SearchAndRescue', 'ThirdPartyObservation', 'Hashtags', 'NewSubEvent']",Critical
3680,3680,73379299666833408,"FaceBook, Twiiter step in to help Joplin tornado victims - International Business Times http://bit.ly/kqWo5H",joplinTornado2011,0,327,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2010-03-09 12:18:08,2011-05-25 13:26:03,en,ClickkBank,Atlanta,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'ServiceAvailable', 'News']",Medium
3681,3681,73379299666833408,"FaceBook, Twiiter step in to help Joplin tornado victims - International Business Times http://bit.ly/kqWo5H",joplinTornado2011,0,327,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2010-03-09 12:18:08,2011-05-25 13:26:03,en,ClickkBank,Atlanta,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'ServiceAvailable', 'News']",Medium
3682,3682,75566354673045504,"RT @pndblog: More than $486,000 Raised in Just over Four Days for #Tornado Relief in North #Minneapolis at GiveMN.org http://bit.ly/lQmBqi",joplinTornado2011,3,732,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-03-18 13:30:39,2011-05-31 14:16:37,en,AFPGV,Greater Rochester Region,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['MultimediaShare', 'ServiceAvailable', 'Hashtags', 'Advice', 'News']",Medium
3683,3683,75566354673045504,"RT @pndblog: More than $486,000 Raised in Just over Four Days for #Tornado Relief in North #Minneapolis at GiveMN.org http://bit.ly/lQmBqi",joplinTornado2011,3,732,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-03-18 13:30:39,2011-05-31 14:16:37,en,AFPGV,Greater Rochester Region,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['MultimediaShare', 'ServiceAvailable', 'Hashtags', 'Advice', 'News']",Medium
3684,3684,73432425660825600,I hear the tornado sires going off now.  Buildings in downtown Kansas City being evacuated now! Tornado Warning.,joplinTornado2011,0,443,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>",2008-03-26 05:20:00,2011-05-25 16:57:09,en,DJRyanOnTheWolf,Kansas City,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'EmergingThreats', 'News']",High
3685,3685,73383309626982400,Here's hoping the Obama's bring tornado victims in Joplin & Oklahoma City big boxes of Quality Street toffees.,joplinTornado2011,1,3637,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2008-08-29 21:56:25,2011-05-25 13:41:59,en,GriffinClubMerv,"Funkport, Maine","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Sentiment', 'Irrelevant']",Low
3686,3686,73383309626982400,Here's hoping the Obama's bring tornado victims in Joplin & Oklahoma City big boxes of Quality Street toffees.,joplinTornado2011,1,3637,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2008-08-29 21:56:25,2011-05-25 13:41:59,en,GriffinClubMerv,"Funkport, Maine","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Sentiment', 'Irrelevant']",Low
3687,3687,73862215777783808,@BasBooister Ja je loopt weer achter de feiten aan. Ik zal je een fotootje sponsoren. @jnnvngst @biesbroek49,joplinTornado2011,0,1683,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2010-05-14 00:47:49,2011-05-26 21:24:59,en,tugspotter,"Maassluis, Netherlands","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>",['Discussion'],Low
3688,3688,73255585100996608,RT @Cassandralea: Before and after photos of #joplin ... WOW http://t.co/wxe7i5B,joplinTornado2011,0,6772,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",2009-02-13 17:53:38,2011-05-25 05:14:27,en,JackiYo,"Waterloo Ontario, baby","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'News']",Medium
3689,3689,73255585100996608,RT @Cassandralea: Before and after photos of #joplin ... WOW http://t.co/wxe7i5B,joplinTornado2011,0,6772,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",2009-02-13 17:53:38,2011-05-25 05:14:27,en,JackiYo,"Waterloo Ontario, baby","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'News']",Medium
3690,3690,73533755947618304,The weather be scaring people the only thing we gonna get is alot of rain... No tornado.,joplinTornado2011,2,364,"<a href=""http://www.myplume.com/"" rel=""nofollow"">PlumeÂ forÂ Android</a>",2010-02-28 17:34:14,2011-05-25 23:39:48,en,DJFnF,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Sentiment', 'Irrelevant']",Low
3691,3691,73199761230020608,"today is SHINee day i guess..  well, it's #SHINe3Years !! XD",joplinTornado2011,0,405,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-08-11 11:52:06,2011-05-25 01:32:37,en,lollipopv,Pekanbaru to Depok,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['Hashtags', 'Irrelevant']",Low
3692,3692,78228420911300608,Incredible Images Of Massachusetts Tornado From Space! http://bit.ly/mkOpsW,joplinTornado2011,0,20422,"<a href=""http://www.typepad.com/"" rel=""nofollow"">Typepad</a>",2011-02-04 02:55:19,2011-06-07 22:34:43,en,MarcWeinbergWX,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['MultimediaShare', 'News']",Medium
3693,3693,78228420911300608,Incredible Images Of Massachusetts Tornado From Space! http://bit.ly/mkOpsW,joplinTornado2011,0,20422,"<a href=""http://www.typepad.com/"" rel=""nofollow"">Typepad</a>",2011-02-04 02:55:19,2011-06-07 22:34:43,en,MarcWeinbergWX,,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['MultimediaShare', 'News']",Medium
3694,3694,73501193468518400,BREAKING NEWS: We are streaming KTVI Fox 2 coverage of St. Louis tornado LIVE on our weather blog. http://bit.ly/mKYcGr -ES,joplinTornado2011,0,208,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",2008-04-22 20:57:51,2011-05-25 21:30:24,en,lgibbs,"Rockford, IL ","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'News']",Medium
3695,3695,73501193468518400,BREAKING NEWS: We are streaming KTVI Fox 2 coverage of St. Louis tornado LIVE on our weather blog. http://bit.ly/mKYcGr -ES,joplinTornado2011,0,208,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",2008-04-22 20:57:51,2011-05-25 21:30:24,en,lgibbs,"Rockford, IL ","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'News']",Medium
3696,3696,72678400833228800,RT @fishfire: FEMA  now enroute to #JOPLIN with IMAT team with full support team at the ready.  #JOPLIN,joplinTornado2011,1,12622,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",2009-04-26 20:07:08,2011-05-23 15:00:55,en,TheFireTracker2,Global- Mostly Silicon Valley,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ServiceAvailable', 'Official', 'Hashtags', 'News']",Critical
3697,3697,77895993282146304,"Residents need repairs after #Tornado, can't reach landlord: http://ow.ly/5bBgo",joplinTornado2011,0,95402,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",2008-11-10 02:18:16,2011-06-07 00:33:46,en,KSTP,Twin Cities | Minnesota,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['GoodsServices', 'InformationWanted', 'Volunteer', 'Hashtags', 'News']",Medium
3698,3698,73231443630899200,"RT @DaveSnider: New event. Tornado Warning from 5/24/2011 10:34 PM to 11:00 PM CDT for Barton County, Dade Coun... Read more at http://b ...",joplinTornado2011,1,383,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2008-12-05 04:20:06,2011-05-25 03:38:31,en,AlaynaJW,"Nashville, TN","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'EmergingThreats', 'News']",Medium
3699,3699,73185763981918208,All the red x's on the tornado-destroyed buildings and cars on the news reminds me of Ferngully.,joplinTornado2011,0,185,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2009-02-26 06:33:28,2011-05-25 00:37:00,en,One900mixalot,Oregon,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>",['Sentiment'],Low
3700,3700,73127029050060800,"RT @TWCBreaking: LARGE, multivortex #tornado now near Binger, OK or 6 miles south of Hinton.  TAKE COVER NOW below ground!  http://wxch. ...",joplinTornado2011,201,5429703,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2007-06-02 09:36:38,2011-05-24 20:43:37,en,RedCross,"Washington, DC","The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['MovePeople', 'FirstPartyObservation', 'EmergingThreats', 'MultimediaShare', 'Official', 'Advice']",Critical
3701,3701,78495934572539904,RT @CBCNews: Possible tornado strikes near Hamilton overnight http://bit.ly/lWg59P,joplinTornado2011,11,518,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-02-26 13:48:45,2011-06-08 16:17:43,en,merrysomers,Toronto - Tel Aviv,"The 2011 Joplin tornado was a catastrophic EF5-rated multiple-vortex tornado that struck Joplin, Missouri, late in the afternoon of Sunday, May 22, 2011. The user is a response officer in the Missouri command and control center responsible for impact to the state. <a href='https://en.wikipedia.org/wiki/2011_Joplin_tornado' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'EmergingThreats', 'MultimediaShare', 'News']",High
