,Words,Vectors
188,Alasfar,"(-0.014573441, 0.013257449, 0.010688616, 0.026039125, 0.0057189288, 0.035107967, -0.010654696, 0.01954005, -0.027124759, -0.04982696, -0.029555751, 0.00047033487, 0.042874474, 0.041450787, 0.005939774, -0.035784554, 0.03195334, -0.028093353, 0.016472323, 0.020825857, -0.007768224, -0.016851673, -0.03536897, -0.030114084, 0.013020454, 0.05183477, 0.02324165, -0.03945114, 0.019998688, 0.033022244, 0.006583096, -0.011709267, 0.025234567, 0.03369076, -0.023435766, 0.0462207, -0.0099260155, -0.047113184, 0.018605424, 0.052969135, 0.026832025, 0.039870337, 0.013266066, -0.053520296, 0.020391531, 0.022096671, 0.037213698, -0.013430266, 0.013830509, 0.0137635665, 0.03594373, -0.022920744, -0.006103822, 0.014936668, 0.0159039, 0.047779243, 0.0054267664, 0.0326854, -0.012046672, 0.058092985, 0.023126772, -0.037007205, -0.004178663, -0.011780012, -0.021050496, 0.050184987, -0.018639, -0.009609637, -0.027086701, -0.037324097, 0.0480542, 0.037755005, 0.012786615, 0.022589352, -0.03532173, -0.0061313706, -0.015774772, 0.057499856, 0.057693828, -0.016879803, -0.005466058, -0.03844404, 0.0034621137, -0.050960433, -0.021324214, -0.020288067, -0.02750339, 0.056226324, -0.049842943, -0.0034025349, 0.027378386, -0.0070534684, 0.019863069, -0.009267946, 0.023988362, 0.04000906, 0.058193304, -0.004967563, 0.021597814, 0.024772039)"
189,Really,"(-0.02266996, -0.017539881, -0.0043615922, 0.017767679, -0.014210664, 0.046012763, -0.0019098297, 0.03265928, 0.010908674, 0.037383568, 0.03219184, 0.03658917, -0.042929113, 0.024450783, -0.043521073, 0.038892034, 0.010033466, 0.007212855, -0.04511565, 0.003944684, -0.00089582056, 0.0152862705, 0.04947063, 0.02929597, -0.0033933893, -0.031012429, 0.039247278, 0.041129593, -0.0035920255, -0.010517787, -0.021257019, -0.035094928, -0.023140216, -0.023028696, -0.037596393, -0.0015001893, 0.021083068, 0.009919979, 0.00014255196, 0.041859258, -0.031626724, -0.045043148, -0.04618931, 0.034673717, -0.010852408, -0.04424882, -0.025648808, 0.04928929, 0.02067614, -0.010905959, 0.018451761, -0.030057741, -0.010644816, -0.04641316, -0.019410515, -0.018300653, 0.007815301, 0.03944287, 0.04442363, 0.0037127733, -0.023014832, -0.015470348, 0.010927796, 0.037216876, -0.035434045, 0.020781387, -0.02758118, -0.0033962727, -0.041115664, 0.0411585, -0.01799909, 0.048996676, 0.030652944, 0.013055813, -0.0030991323, -0.019257952, 0.028224532, -0.00444597, 0.015276145, -0.01651758, -0.012536466, 0.026967559, -0.012746144, 0.0016577356, -0.007189799, 0.03347825, -0.017686225, -0.0010125414, -0.03750659, -0.003053058, 0.03716736, 0.04131173, -0.008628726, -0.047160458, -0.033936277, 0.02300812, -0.041944087, -0.039078593, -0.023158645, -0.025577461)"
190,circle_movement,"(-0.025905645, 0.01374108, 0.046190176, -0.0103268735, 0.017950919, 0.03888816, -0.025934577, -0.0496083, -0.018220711, -0.045525815, 0.025647271, 0.03293736, 0.0035344958, -0.0074418783, 0.0044865236, -0.01665045, 0.029281389, -0.031681858, 0.030557241, -0.03185457, -0.039465785, 0.044296432, -0.036342718, 0.015890863, 0.025512267, 0.01885375, 0.021227788, -0.022321308, 0.022519443, 0.00021363422, -0.030408585, 0.028282199, 0.037606124, 0.04603971, 0.02520151, 0.038139764, -0.027275015, 0.01847775, 0.009832848, 0.029177975, -0.023237456, 0.012547288, -0.0058046468, 0.02951045, 0.022442672, -0.00086637586, 0.02958006, 0.016863514, -0.027113413, 0.016448546, -0.004465569, 0.037956666, -0.037690245, 0.041526686, 0.025772754, -0.012647726, 0.015577111, 0.021622408, -0.040600933, -0.023551762, -0.02446195, -0.017341018, 0.02293482, -0.013213765, -0.00751381, 0.00090396404, -0.04323658, 0.0035802126, -0.018779278, -0.021002902, -0.046602156, -0.031649433, -0.02718842, -0.0033494346, -0.043625664, 0.029489074, 0.0449158, 0.01843268, -0.023619665, -0.048353076, 0.019612383, -0.0050785057, 0.025133695, -0.0017553084, 0.034940753, 0.028017152, 0.031596098, -0.04161985, -0.025818085, 0.003429152, 0.006929077, 0.034740698, 0.039903533, -0.024757493, 0.04549731, 0.038924266, 0.0087066665, 0.018020544, -0.021185672, 0.034647513)"
191,relief,"(-0.0032684691, -0.028316868, 0.024107803, 0.036512997, 0.03961498, 0.0055431128, -0.017469563, -0.011032663, -0.004332673, 0.008462705, 0.04413945, 0.046573166, 0.018848669, 0.011610378, -0.0068731196, 0.047552038, -0.024342502, 0.01201259, 0.03658397, 0.040265884, 0.04107884, -0.041738607, 0.0086011775, -0.044542577, 0.011936761, 0.035777178, 0.018667731, -0.015124202, -0.03993293, 0.0014523752, 0.01686256, 0.0059730783, 0.04279374, 0.026586536, -0.0004971847, 0.010742307, 0.016496945, -0.042691756, 0.013122622, -0.009020664, 0.04391313, -0.024650013, 0.014156852, 0.011446476, 0.029648017, 0.017853986, 0.015766088, 0.03685656, -0.022956336, -0.00050165504, -0.037219893, -0.00630001, -0.029648399, 0.04111502, -0.026350176, -0.023865296, 0.04388504, -0.02392657, 0.03429419, -0.005466558, -0.0024967678, 0.030202512, -0.024599075, -0.022181083, -0.0269804, -0.030889511, -0.04221728, -0.024226272, -0.013513565, 0.017564189, -0.0025535598, 0.04956666, -0.009897493, -0.0043393485, -0.042763747, 0.021064166, 0.020404804, -0.03295274, -0.038191438, -0.00978037, -0.03176223, -0.045476772, 0.0049852952, -0.047101, 0.04928681, -0.032311164, -0.027039755, -0.033345282, -0.0155849345, -0.008476138, -0.04459691, 0.006347798, 0.04129434, -0.03555547, 0.04091115, 0.0466352, 0.0017037392, 0.0043488033, 0.01818562, -0.022028327)"
192,12,"(0.034575876, 0.002375329, -0.03725983, -0.025711495, -0.035902593, -0.026902009, -0.03761785, -0.0049003856, -0.050737146, 0.030679159, 0.011068567, -0.022223674, 0.048059933, 0.022447877, -0.04856763, 0.0045032646, -0.031863537, -0.011471741, 0.052250933, 0.026696024, -0.030411575, 0.048123457, -0.02035698, 0.021602273, -0.055138484, -0.033142652, -0.033501685, -0.036205433, 0.03198877, -0.030053133, 0.031163868, -0.044673044, -0.010573406, 0.045759145, 0.005849613, 0.050779607, -0.03564243, -0.05763323, 0.0375808, 0.027080622, -0.01593927, -0.054258347, -0.011386751, -0.04174398, 0.052587632, -0.02606279, 0.008994863, -0.054676615, -0.042472817, -0.04517548, 0.0030264033, 0.025566539, -0.04877571, 0.018900806, 0.0334599, 0.050694335, 0.006290531, -0.010935364, 0.008212625, -0.0058805696, 0.011871076, 0.04449107, 0.035266332, 0.030736102, -0.039370105, 0.026080888, 0.0088831335, 0.035098642, 0.025840191, 0.002259469, 0.009445599, 0.048423126, -0.033214748, 0.033701032, -0.03780656, 0.04822055, -0.018270351, -0.016107542, 0.0021613457, 0.02199973, -0.030518562, 0.012105861, 0.010837672, -0.025390597, -0.049674522, -0.024484983, 0.017151238, -0.03377738, -0.039481368, 0.010390442, 0.054379545, -0.031532694, -0.046291396, -0.033478793, -0.014844448, -0.02837483, 0.006777118, -0.046578, 0.00332692, 0.053163044)"
193,Mag,"(-0.0048988946, 0.010848306, -0.034903146, 0.002873838, 0.013602708, -0.038646378, -0.02651806, -0.029878616, -0.029204369, -0.039354064, 0.00092501566, -0.02130456, -0.02269423, 0.047507737, -0.041184414, -0.048372746, -0.022018671, -0.04829986, -0.020769168, 0.0076904893, 0.027063396, -0.043503355, 0.020436037, 0.009496152, 0.02271955, -0.04494667, -0.021516848, 0.043111715, 0.047334816, 0.039370243, -0.016028393, -0.015061628, -0.013541769, 0.046360794, 0.011987589, -0.033094216, -0.005753182, 0.027639162, -0.03814564, -0.049208224, 0.030475963, 0.041328218, -0.020725286, 0.030110825, 0.012460865, 0.023468565, -0.027100777, -0.01248616, 0.007367648, -0.011446215, -0.045180477, -0.0019110665, 0.043251444, 0.036046315, 0.03035507, -0.03409519, -0.0163741, -0.04437038, 9.2208385e-05, -0.039605368, 0.030434702, -0.02545656, 0.022767175, 0.0053021796, -0.024800539, -0.049543884, 0.022034157, -0.047365513, -0.030328691, -0.04604708, 0.012711767, -0.0018884055, -0.018861592, 0.008603729, -0.019689977, -0.030779934, -0.0411062, 0.023231123, -0.0026983842, 0.004765976, 0.045328986, -0.03618803, 0.025476348, -0.006338954, -0.029251635, 0.024686363, 0.03985658, -0.04096664, -0.0027668476, 0.00034544617, -0.009859394, -0.022081316, 0.035692874, -0.011521257, 0.027321901, -0.01174587, -0.017988957, -0.016768765, -0.011189915, 0.020321812)"
194,teacher,"(0.034652058, -0.03739209, 0.043070544, -0.020640671, -0.04022758, 0.0117740035, -0.04603039, 0.007628072, -0.007740222, 0.036096934, 0.007337451, -0.017630946, 0.0057676546, 0.004863251, 0.02942058, -0.049373627, 0.034857776, -0.01638659, 0.021418009, -0.025689006, -0.0031032339, -0.034271955, -0.047473658, 0.0008531697, 0.004261695, -0.007862903, -0.022037422, 0.02800471, 0.044171516, 0.037803877, 0.0070390105, 0.01031816, -0.033815287, 0.00030390173, -0.03048848, -0.013068091, 0.024410162, 0.016544428, -0.040963065, 0.04172555, -0.041075327, -0.048419464, -0.043970406, -0.018029343, -0.04423542, -0.027520312, -0.040893294, 0.024630833, 0.02793007, -0.039889563, -0.0031874888, 0.02910212, 0.038126256, 0.025036465, 0.015032325, -0.0153722875, -0.010257997, -0.013036132, 0.03116579, -0.013338424, 0.022045206, -0.032296516, -0.021841979, 0.0009790175, 0.03730068, -0.0012995824, -0.011042632, -0.018644799, -0.0015107021, -0.0048805363, 0.036112044, -0.019481612, 0.004244484, 0.020473931, -0.021067047, 0.008854605, 0.044332538, -0.0028627142, -0.048631, 0.043228183, 0.012659978, -0.019747555, 0.019080196, -0.026388897, -0.0073113553, -0.019518077, -0.043284535, 0.00056608766, -0.030437708, 0.0043398365, 0.04611731, -0.003945183, -0.03058678, 0.014240239, 0.022744369, -0.035711467, -0.038626134, 0.003959872, 0.02749214, -0.033334628)"
195,prensa_libre,"(-0.024915453, -0.02885783, -0.00040585638, 0.05001357, 0.025512153, -0.03004399, 0.0069823773, -0.010318712, 0.0313848, -0.012745425, 0.0035210263, -0.038038783, 0.017415242, -0.047976565, -0.017277244, -0.016877815, 0.037737, -0.025652025, 0.017926896, 0.010955642, 0.036287144, 0.016988246, 0.016988043, 0.025807869, -0.010070912, -0.0051997546, 0.04197994, -0.018625123, -0.0386756, -0.016804846, 0.04717131, 0.04747155, -0.019580035, 0.0147612, 0.039369017, -0.03568386, -0.033828598, 0.05631293, 0.04262153, -0.04942213, 0.017929485, -0.03703634, -0.006636684, -0.037119303, -0.0014310107, -0.03043522, 0.04442989, 0.011467435, 0.0056197876, 0.031632885, -0.0023963759, -0.045199897, 0.04369275, 0.03530766, -0.048878063, 0.02882145, 0.03404175, -0.002907488, 0.024412636, -0.010044329, 0.033130895, 0.018103931, 0.01026327, -0.01452829, 0.02016737, 0.04355857, -0.034517314, 0.009132707, -0.055637673, -0.009703293, 0.0038653936, -0.036527738, 0.046047494, -0.0010247775, -0.0043778243, -0.018354256, 0.017890684, 0.01164652, 0.0073786774, -0.023153063, 0.054186534, 0.0087280795, 0.053664006, -0.017973144, -0.02002075, -0.030611038, 0.030460047, 0.015004951, 0.032953985, -0.030239932, 0.03696031, -0.044735722, -0.032168914, 0.037031874, 0.030364178, -0.026450308, -0.0371005, -0.0017423161, -0.033714604, -0.032832738)"
196,comprehend,"(0.04573817, 0.026463281, -0.024677074, -0.034344234, 0.03412446, 0.028024528, -0.033054113, 0.036345843, 0.017645333, -0.016722478, -0.031101143, -0.011509933, 0.013721634, 0.028051686, -0.043220438, -0.038349878, -0.0073292367, 0.010515712, -0.03834176, -0.043704595, -0.03336338, 0.046270523, 0.041939702, -0.031998478, -0.009018563, 0.011826895, 0.016257476, -0.016022027, 0.041271437, 0.041106667, -0.0014891736, 0.009275697, -0.033842526, 0.0369103, 0.0056764595, -0.04603417, -0.029785609, -0.018903947, -0.0014320016, 0.037179995, 0.01689494, 0.028462958, 0.04280204, 0.0011247993, -0.0064396374, -0.020521117, 0.041802038, -0.0389284, -0.02982602, 0.031965543, 0.00033336878, 0.045864332, 0.02262691, -0.0047950856, 0.01758783, -0.022289013, 0.004975546, -0.034678243, -0.024363553, 0.042863574, -0.020170046, -0.037398003, -0.022226203, -0.0025161393, 0.0071370117, 0.017384354, -0.029446948, -0.03368572, -0.022176612, 0.022140455, -0.020361185, 0.0041269287, 0.0150239505, 0.026117038, -0.019257737, 0.0061747804, 0.006601177, 0.010690786, 0.004871905, 0.035715606, -0.046299744, 0.018461954, 0.0077914596, 0.028531495, 0.015893687, 7.688999e-06, 0.0004914515, -0.019917786, -0.028392112, 0.046675112, 0.037888948, -0.007760167, 0.026816417, 0.023734663, -0.046514332, -0.021707047, -0.045133986, 0.013727415, -0.018753303, 0.008080877)"
197,res,"(0.030266631, -0.026087392, -0.018360984, -0.029909229, 0.013891902, -0.049997043, 0.0006105192, -0.022213066, 0.013332833, 0.047307704, 0.020048905, -0.0044934154, 0.023557652, 0.0010186657, -0.0015963092, 0.0033789873, -0.021277333, 0.04819193, 0.02350792, -0.006939005, 0.046637204, 0.024133716, -0.04707563, -0.0038978234, -0.040382158, -0.020215286, -0.0030330643, 0.0184335, 0.0028915294, 0.014778186, 0.012711894, 0.02504668, 0.024359416, -0.03677299, -0.023214353, 0.0043889284, 0.028985385, -0.030929161, 0.0022325516, -0.027530218, 0.04151273, 0.024098862, 0.025996555, 0.012364246, 0.036939193, -0.013961174, 0.031508986, 0.03626058, 0.015699457, 0.025208201, -0.018968511, 0.011801027, -0.006605029, -0.0136581175, -0.039459705, -0.04653902, -0.016672611, -0.042913567, 0.00025719404, 0.035586033, -0.016896319, 0.048261356, -0.017063428, 0.013718296, -0.014716007, 0.04120766, -0.0052403696, -0.04012678, 0.04731104, -0.022926772, -0.023385203, 0.027034808, 0.024174992, 0.020066526, 0.02131578, 0.022213768, 0.029893685, 0.043894377, -0.027911056, 0.020225931, 0.011119295, 0.034628224, 0.0418196, 0.010999598, 0.029059019, 0.029497568, -0.0060367696, 0.031184923, 0.021132063, 0.033181775, -0.011922799, 0.04652829, 0.0028585307, 0.01368374, -0.03914825, -0.041344486, -0.010319483, 0.04518724, 0.04562745, 0.013066139)"
198,http,"(0.039130334, 0.04019011, -0.011059202, -0.024417473, 0.032655384, -0.03849565, -0.014239907, 0.040883664, -0.028892243, 0.036722507, -0.0037602074, 0.023987267, 0.013871457, 0.0097743645, -0.020200158, 0.003928028, 0.030247603, 0.036999825, 0.044923652, 0.023948815, 0.048965205, 0.016849581, -0.04735272, 0.036526393, 0.019284215, 0.0036764964, -0.023334635, -0.035274923, 0.011181138, -0.0119248405, -0.022106921, 0.028542604, 0.00798247, 0.025993083, 0.03464469, 0.048829403, 0.027885329, -0.026874984, -0.025268698, 0.014071893, -0.041563977, 0.043500137, 0.019891087, 0.0101522915, -0.022431731, 0.003962159, -0.020671224, -0.019703735, -0.010266673, -0.021450853, 0.016249467, 0.033905897, -0.0051035993, -0.004429031, 0.030153725, -0.005251229, 0.032242928, 0.0053777806, -0.038717974, -0.008870553, -0.031960785, 0.03051826, 0.02250338, -0.027853692, 0.033747856, -0.030044353, 0.0015347376, 0.030862879, -0.014944922, -0.03142073, 0.008622933, 2.8084964e-05, 0.017361429, 0.045774225, 2.7250499e-05, 0.017306019, -0.037922632, 0.03899051, -0.0022052526, -0.024104167, -0.03993069, 0.047934797, 0.036394108, 0.04729343, -0.030136991, 0.030382399, 0.003572762, -0.010036133, 0.0061667934, -0.04194379, 0.028964724, 0.040815424, 0.030343007, 0.00685532, 0.008603178, -0.00053815916, 0.0013337731, 0.0024672858, -0.020412719, -0.015447963)"
199,FREE,"(0.02588846, -0.017656798, -0.02805921, -0.010574782, 0.03233936, -0.039658047, -0.021772735, -0.029337903, -0.020690657, -0.031108674, 0.0057688486, 0.0024798475, 0.061133973, 0.021649064, -0.047658026, -0.016607944, -0.021920023, -0.014581597, 0.021397932, 0.00042389857, -0.03617992, -0.012466286, 0.011812729, 0.016845413, 0.015189148, -0.012925013, 0.023229854, 0.04431567, 0.0042698183, -0.029289756, -0.047230337, -0.03440662, 0.00843005, 0.018836033, -0.04338816, 0.042108033, -0.034526765, -0.036110457, -0.02628595, 0.019838367, -0.0435248, -0.061531585, -0.00043489967, -0.057105783, 0.02347996, 0.0056127296, -0.04768052, -0.061756037, -0.032178253, 0.024516825, -0.02238441, -0.026004117, 0.0046614357, 0.015168682, 0.045320038, -0.013034438, 0.017027754, 0.048425034, 0.03533174, 0.045502048, -0.039626762, 0.00462179, 0.056862865, 0.02414425, -0.034181338, 0.006316554, 0.015281229, 0.012694124, 0.038881395, -0.038489696, -0.02246406, 0.05431924, -0.0028821935, 0.014033542, -0.015591955, -0.020093828, 0.002490878, -0.0020137494, 0.004343295, 0.02567092, -0.062777594, -0.048594024, -0.008377688, -0.03287771, 0.0069117392, -0.012698142, 0.008140337, -0.030573279, -0.021780604, 0.018165752, 0.02425057, -0.0056294766, -0.0017184521, 0.006574004, 0.00022568351, 0.01802016, 0.03196617, 0.011626671, -0.03315685, 0.033443116)"
200,nightmare,"(-0.004235424, -0.021752728, 0.021222237, -0.025825096, 0.0045027956, -0.04672972, -0.03797431, -0.01802076, 0.034564223, 0.030965988, 0.0066110007, 0.040588055, -0.04313598, -0.049862683, -0.032779504, -0.040474497, 0.03444523, -0.04200833, 0.018646646, -0.039302267, 0.020994294, 0.024786476, 0.007673133, -0.039643683, -0.003590487, 0.006269872, -0.026864065, 0.00843681, 0.01601449, 0.040195193, -0.021388102, 0.019776467, -0.034998108, 0.014299106, 0.011725426, 0.037074078, 0.031416867, -0.0274974, 0.03817329, -0.008862041, 0.049482178, 0.02431066, 0.0371272, -0.03518051, -0.0017377958, -0.035913073, 0.049478125, 0.004825402, -0.04195415, -0.037260972, -0.018233217, -0.04002271, 0.042599704, -0.04421083, 0.04333845, 0.03795514, -0.027762903, 0.0446962, -0.031698428, 0.019182209, -0.031112349, -0.040857792, 0.044870052, 0.009379126, 0.042412605, 0.021913972, 0.018941674, -0.005558826, 0.04359216, 0.011508454, -0.02276057, -0.00023586676, 0.008044589, -0.009312391, 0.012281764, 0.022060905, 0.031573344, 0.03628559, 0.041459646, 0.022971187, -0.040252756, 0.047540154, -0.04886358, -0.047767248, 0.0022666939, 0.03269631, 0.014299419, -0.026695836, 0.0031043403, -0.041443266, -0.0052517876, 0.049925927, 0.027713109, 0.014537428, -0.017050408, 0.011096917, 0.034869637, 0.042449463, -0.040145516, -0.009609342)"
201,R,"(0.03471129, 0.017500047, -0.050486036, -0.048606474, 0.043841988, 0.037231885, 0.03016023, 0.033689164, -0.026638182, -0.018132366, -0.026625039, 0.016313372, -0.022779554, -0.025899062, -0.04113123, 0.047101635, 0.011222259, 0.027047291, -0.012480458, 0.047443785, 0.035150543, 0.013232394, 0.017485531, 0.04067537, -0.005245687, -0.010698622, -0.02233049, 0.0023833918, 0.013822023, -0.02777513, -0.002641954, 0.039374776, 0.03725388, 0.005583974, 0.0015100489, 0.040508125, -0.054089766, 0.017685046, -0.0041353344, 0.022045275, 0.027320497, -0.041415334, -0.021195602, 0.042290974, -0.013681529, -0.053961042, -0.052596875, 0.039519954, 0.042212218, -0.021583688, 0.04496092, -0.023685532, 0.0075603784, 0.0067987163, -0.042979646, 0.04806947, 0.0475743, 0.01825462, 0.0084139295, -0.0059573515, 0.00887562, 0.023916883, -0.008824288, -0.04014552, -0.032212652, -0.0066076946, 0.025753124, -0.010714506, 0.041721433, -0.023958731, -0.03566439, 0.05501772, -0.05378298, -0.009535436, -0.030197388, 0.048675966, 0.03587492, -0.022579433, 0.0099833915, -0.054038882, -0.0030781853, 0.028222652, 0.03565533, 0.02257277, -0.031782314, -0.019037213, 0.013322497, -0.013365318, -0.03409403, 0.008209218, -0.0031092688, 0.053027235, -0.042309172, 0.0025583864, -0.03158966, -0.018176254, -0.024978936, -0.016604953, 0.011571094, 0.014594917)"
202,Than,"(-6.170198e-05, 0.02303562, -0.013868701, 0.00053983927, -0.03657501, 0.043051016, 0.008009456, 0.04810628, 0.011417974, -0.018573176, -0.01484438, -0.047563363, -0.03574896, -0.014497984, 0.00592668, -0.018868078, 0.014037345, -0.044749964, -0.023852086, 0.04219309, 0.01644684, -0.009744763, -0.039798927, -0.047174003, -0.019227434, 0.02002332, 0.037084285, -0.04915012, -0.04756056, -0.016054701, -0.04002452, 0.02349576, 0.024259213, 0.009420514, 0.020528268, -0.04024588, 0.041663203, 0.01986697, 0.0072075725, -0.0066732652, -0.037400614, -0.027590645, -0.029992605, -0.011461962, -0.017990984, 0.02588017, 0.03316698, 0.011862636, 0.014398228, -0.04733925, -0.041066695, 0.028456513, 0.040973533, -0.049294032, -0.014878523, 0.015485633, -0.026403833, -0.033723176, 0.049517225, 0.019609306, -0.028915752, 0.0077463984, 0.016498756, 0.010652829, -0.03585596, -0.00811417, -0.02057432, 0.0012153983, -0.037387192, -0.036756743, 0.033333663, 0.03459351, 0.039433155, 0.0011245236, -0.046393957, 0.013430145, -0.031982232, -0.04055474, 0.00092021376, 0.027925078, -0.02901615, 0.02514622, 0.031386007, -0.037543476, 0.04393429, 0.024947789, -0.004340172, -0.019627107, -0.028030945, -0.041366182, -0.046191573, 0.023790967, -0.0010843873, 0.012743045, -0.033056177, -0.013512302, 0.028624687, 0.025421534, 0.038870107, 0.04503539)"
203,repostapp.ãƒ,"(0.009008655, 0.035235427, -0.056999814, -0.046575192, 0.05439177, -0.04034011, -0.009345486, -0.004085617, -0.030645134, -0.0046359054, -0.0017160915, -0.022598637, 0.016936516, 0.001862409, -0.05656849, -0.029750336, -0.054436207, -0.01918021, 0.055504292, 0.042821385, 0.01841537, 0.0020658127, -0.023090148, -0.043442484, 0.011178584, 0.039370134, -0.052109495, -0.031797793, 0.025721366, -0.020301752, -0.013084208, -0.002888241, 0.055227157, -0.01343883, -0.038965784, -0.014561912, 0.016635034, 0.018759686, -0.041602336, 0.045104288, 0.048597977, -0.046793804, -0.036304273, 0.028605226, -0.031065479, -0.005704173, 0.0297087, 0.023257561, -0.055613663, 0.029168934, 0.04167557, 0.05159147, 0.017594706, -0.047798607, 0.012633234, 0.0002080155, -0.0065869577, 0.035344563, 0.02880383, 0.018154182, 0.0045365156, 0.046170942, 0.017941909, 0.034527462, 0.0031617726, 0.043136355, -0.027348747, -0.026124213, 0.036328245, 0.021551535, 0.05067904, -0.025069453, -0.030764174, 0.05300517, -0.019725261, 0.0359177, 0.0029643832, 0.03412101, 0.026867729, 0.0019616003, 0.016467199, -0.038744126, -0.040750653, 0.044754166, 0.0346871, -0.027150165, 0.00047613986, 0.021876726, -0.026670424, 0.02013243, 0.053384587, 0.053754672, -0.026401801, 0.024787553, -0.007647244, 0.028878793, 0.01329114, 0.01911081, -0.007560715, 0.003053662)"
204,PacificNPS,"(-0.029251015, -0.04746232, 0.010733686, -0.046478417, 0.030815307, -0.04958452, -0.04624592, 0.018280867, -0.025526071, 0.0324605, -0.019502902, 0.04406533, -0.036662627, 0.007363986, 0.002594173, 0.046765316, 0.044318106, -0.002005577, 0.009097826, 0.0110780485, 0.02053595, -0.03306923, -0.013464868, 0.029724468, -0.01267631, -0.046599317, 0.021110643, 0.01477338, -0.031479552, -0.034520984, -0.00030301884, -0.0042511337, 0.012351323, 0.042923275, -0.016185045, -0.019471824, -0.043154895, -0.038219117, 0.037664328, -0.044812, 0.0005962029, -0.009995483, 0.038524594, -0.015337158, -0.0068205483, 0.03997871, 0.02771629, -0.0010348335, 0.032449152, -0.00030118227, 0.047625255, -0.035107017, -0.009394683, 0.008730698, 0.006177664, 0.038860265, -0.04922947, -0.032384932, 0.0009606704, -0.026497805, -0.005547978, -0.0049140677, -0.03763137, 0.036176275, -0.006076146, -0.009139955, -0.02580731, -0.01384319, -0.020022905, -0.017678607, -0.044171453, -0.04789691, -0.04338895, -0.019300258, -0.015767515, -0.0140035525, 0.039005887, -0.009254266, -0.020429147, -0.0027090795, 0.034300927, -0.029791428, 0.0053566694, 0.02732772, -0.011280358, 0.031577352, 0.016517308, -0.02154367, 0.040269684, -0.009661626, -0.021007646, -0.024806155, -0.0059705377, 0.015785825, 0.04999662, 0.0296284, -0.010186624, 0.017350618, -0.024762714, 0.01953603)"
205,trueTibet,"(0.012263142, -0.019697607, 0.03778864, -0.04428648, 0.026250307, -0.034846116, 0.017379452, 0.020632196, -0.03738792, 0.0041833743, 0.005815137, 0.011439931, 0.03360826, -0.012572657, -0.049322378, -0.009220231, -0.03655398, -0.03900093, 0.042217765, -0.009004034, -0.04314015, -0.019181848, -0.022121847, -0.0067425, -0.04025688, 0.021964911, -0.039046086, -0.04132402, -0.048386227, -0.020871818, -0.026765442, -0.010040354, -0.011601843, 0.03282776, -0.0141046755, -0.03152336, -0.04529152, -0.018981326, 0.015921537, 0.048710372, -0.014335286, 0.040969934, 0.02443416, -0.024265504, -0.034425117, 0.047198568, -0.013764702, 0.022774566, 0.0020357966, 0.006018199, 0.047406267, 0.007413447, -0.03458502, 0.02337164, -0.046346236, -0.022281194, 0.041125063, -0.025092661, 0.021343958, -0.03930583, -0.041698944, 0.02484465, -0.04060961, -0.042780973, -0.0077745207, -0.011003982, 0.006885279, -0.039195955, 0.013685349, -0.02571919, 0.04640356, 0.04551183, 0.0047567114, -0.048750103, 0.047070753, 0.018033039, 0.037360195, 0.011916004, -0.03791044, 0.010013949, -0.033370852, 0.028810535, -0.014336072, 0.0491322, 0.015032355, -0.025743425, 0.049323287, 0.0020121448, -0.027595902, 0.0012169853, -0.020226479, -0.027370667, 0.023341868, -0.043647815, 0.03258607, 0.04764315, -0.004831575, -0.04672978, 0.034506503, -0.03694148)"
206,n't,"(-0.015653659, -0.0002715215, -0.0075889006, 0.049470667, 0.03811841, -0.028471494, 0.04594114, -0.029805137, 0.013939273, 0.032634903, -0.04931439, 0.018930044, 0.0328002, -0.009461522, 0.0070785508, -0.024278535, -0.049987566, 0.04842193, -0.01702211, 0.034895007, 0.008886099, 0.0445035, -0.029885614, 0.019444373, -0.0176108, 0.043307293, 0.04476131, 0.022876587, 0.031595733, 0.034615267, 0.012589384, 0.0465785, 0.030364107, -0.04435618, 0.0075855367, -0.01371751, -0.03518766, -0.016771328, -0.014330447, 0.024010133, 0.0010789745, -0.04561572, 0.007751189, 0.016685251, -0.048238575, 0.045912657, 0.014075566, 0.023338083, -0.02313373, -0.0037856922, 0.033571694, 0.025850665, 0.022081327, -0.026945675, 0.021438267, 0.019164313, -0.020396305, -0.04575341, 0.04971982, 0.034597863, 0.021293651, 0.0402486, -0.030992663, -0.03527484, -0.0077648647, 0.046053316, -0.0071926117, 0.015293185, -0.03967161, 0.024505425, 0.032910053, 0.013809811, 0.037591327, -0.039236594, 0.009309448, -0.017639339, 0.005723942, 0.035993997, -0.0143073425, 0.035412285, 0.011636056, -0.03422109, 0.030925963, -0.01712196, 0.034532394, -0.024932338, 0.023180496, -0.019120669, -0.0036832467, 0.037876796, 0.015305091, -0.035548437, 0.038412426, -0.017252982, -0.002715826, 0.04464252, 0.036761653, -0.036062706, -0.0055115223, -0.029468406)"
