,Unnamed: 0,ID,Tweet,Event,Retweet_Count,Follower_Count,Source,User_Created_at,Tweet_Created_at,User_Language,User_Screen_Name,User_Location,Event_Decrption,Categories,Priority
50,50,243369246757904385,"RT @Radio_Riquelme: @Reuters
Pacific Tsunami Warning Center keeps warning for Pacific coastal region following Costa Rica earthquake htt ...",costaRicaEarthquake2012,6,1904,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-04-12 23:34:59,2012-09-05 15:25:24,es,vodkatonica,"MaipÃº, Chile","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['Official'],Low
51,51,243369351581925377,Strong earthquake hits Costa Rica http://t.co/G6t1GwTW,costaRicaEarthquake2012,0,1159,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2011-05-06 20:15:46,2012-09-05 15:25:49,en,mark128682,N 30Â°8' 0'' / E 31Â°23' 0'',"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
52,52,243369645195792384,CNN news Tsunami alert as 7.6 quake strikes off Costa Rica: A tsunami alert is issued for Central America after ... http://t.co/2HehvYYZ,costaRicaEarthquake2012,0,21,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2012-08-23 12:36:35,2012-09-05 15:26:59,en,AliSuper786,,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['Official'],Low
53,53,243369833931104256,RT @CBSNews: Magnitude 7.6 quake hits Costa Rica. LATEST DETAILS (including active tsunami warnings): http://t.co/FuS54wrA,costaRicaEarthquake2012,148,322,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÂ®</a>",2010-04-28 12:29:37,2012-09-05 15:27:44,en,pamelmcc,"ÃœT: 18.01318,-76.77236","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['News'],Medium
54,54,243370001694871553,RT @JamaicaGleaner: 7.9 earthquake hits Costa Rica http://t.co/uZAnla8U,costaRicaEarthquake2012,17,628,"<a href=""http://getscopeapp.com"" rel=""nofollow"">Scope App</a>",2011-05-26 01:25:23,2012-09-05 15:28:24,en,OrlTheGreat,On your TL ,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
55,55,243370001707458561,Yahoo/Space- Magnitude 7.9 quake strikes northwestern Costa Rica: WASHINGTON (Reuters) - A 7.9 magnit... http://t.co/o60LTx4g - travel -,costaRicaEarthquake2012,0,236,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2010-08-08 21:27:56,2012-09-05 15:28:24,en,BPS_Travel,"Portland, Oregon USA","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
56,56,243370110771945472,"7.9 quake off Pacific coast of Costa Rica: USGS 
 http://t.co/dFBziPuJ #International",costaRicaEarthquake2012,0,6488,"<a href=""http://www.tipnews.info"" rel=""nofollow"">tno_publisher</a>",2010-07-05 13:24:00,2012-09-05 15:28:50,en,tipnews,Global,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
57,57,243370358244274176,"Strong 7.9 quake hits Costa Rica, tsunami warning issued - Yahoo! News http://t.co/IgSLlNPo via @YahooNews",costaRicaEarthquake2012,3,3206,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",2010-02-28 16:24:44,2012-09-05 15:29:49,en,itsthyme09,USA,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
58,58,243370475663806464,"Strong 7.9 quake hits Costa Rica, tsunami warning issued. http://t.co/5paIoWUj",costaRicaEarthquake2012,0,7198,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",2010-12-18 06:09:57,2012-09-05 15:30:17,en,Rosenstein_Law,"Los Angeles, CA 1.888.500.5291","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
59,59,243370685391597568,7.9-magnitude quake hits off Costa Rica: An earthquake with a preliminary magnitude of 7.9 struck off the coast ... http://t.co/4vALj5az,costaRicaEarthquake2012,0,13,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2010-01-29 16:51:35,2012-09-05 15:31:07,en,AlyssaFlorant,"Toronto, ON","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
60,60,243371167740747776,"Pura Vida... RT @EliteDaily: Powerful earthquake hits northern Costa Rica, triggers tsunami warning-
http://t.co/sgyaU24e",costaRicaEarthquake2012,1,1219,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>",2010-09-14 03:37:32,2012-09-05 15:33:02,en,MisaJC,,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
61,61,243371213882261505,"7.9 Earthquake in Costa Rica - we were just there-just heard from our friends, they r ok, but so scary!! prayers that it will stay that way!",costaRicaEarthquake2012,0,62,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-03-30 21:30:07,2012-09-05 15:33:13,en,fgrsk8r1970,Valley of the Sun,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['ThirdPartyObservation'],Low
62,62,243371243221426176,"RT @abc7newsBayArea: #BREAKING: 7.9 earthquake hits off the coast of Costa Rica, tsunami watch in effect.",costaRicaEarthquake2012,46,136,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2010-02-17 03:18:07,2012-09-05 15:33:20,en,wild_cat_83,California ,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
63,63,243371620700401665,"RT @abcnews: Tsunami warning after quake strikes Costa Ricahttp://t.co/HVOzoRQW",costaRicaEarthquake2012,12,5614,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2010-09-18 16:21:20,2012-09-05 15:34:50,en,richardowling,Ireland,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
64,64,243371809460854784,Magnitude-7.6 earthquake shakes Costa Rica http://t.co/Y8pp9Q4b,costaRicaEarthquake2012,7,210199,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",2008-03-21 18:03:18,2012-09-05 15:35:35,en,NOLAnews,"New Orleans, LA","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
65,65,243371897553817600,"@_mannymeister thankyou ,I really needed to know costa rica had an earthquake ,when I'm here in md",costaRicaEarthquake2012,0,546,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-06-01 18:47:45,2012-09-05 15:35:56,en,Princesscupido_,,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['Irrelevant'],Low
66,66,243371905946615808,"RT @SonOfAKing3: â€œ@UnivisionNews: BREAKING: Magnitude 7.9 earthquake strikes Northwestern Costa Ricaâ€�
@100prayingwomen",costaRicaEarthquake2012,2,62592,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2009-09-06 17:18:59,2012-09-05 15:35:58,en,100prayingwomen,GRACE,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
67,67,243371989832695808,"RT @Reuters: Chile Interior Minister Hinzpeter says not yet issuing evacuation order for country's coastline following Costa Rica quake, ...",costaRicaEarthquake2012,89,3387,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2007-04-25 13:18:08,2012-09-05 15:36:18,en,nika7k,,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['Official'],High
68,68,243372056903815168,RT @LisaDCNN: QUAKE UPDATE: CNN reporting that all Tsunami warnings have been reduced for the Costa Rica quake.,costaRicaEarthquake2012,4,91991,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2007-04-05 07:03:07,2012-09-05 15:36:34,en,owillis,"Takoma Park, MD","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['NewSubEvent'],Medium
69,69,243372182737154048,"RT @CNNweather: #Tsunami Warnings remain in effect for Costa Rica, Panama, and Nicaragua after the now 7.6M quake: http://t.co/4jg0FjYJ",costaRicaEarthquake2012,112,51,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-07-25 23:36:10,2012-09-05 15:37:04,en,soledebarrera,Panama,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['News'],Low
70,70,243372316963254273,[ #COSTARICA #TSUNAMI ADVISORY ]: NO TSUNAMI WAVES REPORTED YET--BE ON ALERT! PRECAUTIONARY EVACUATION RECOMMENDED! #Earthquake #PTWC,costaRicaEarthquake2012,0,702,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2008-08-17 15:13:54,2012-09-05 15:37:36,en,mike_online,"Manila South, Philippines","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['MovePeople'],High
71,71,243372363088003072,"BREAKING NEWS...

A powerful 7.6-magnitude earthquake rocked Costa Rica, rattling buildings and cutting power in... http://t.co/7bpHsLIw",costaRicaEarthquake2012,0,478,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",2009-04-20 16:05:16,2012-09-05 15:37:47,en,SchizoEnt,Trinidad and Tobago,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['News'],Low
72,72,243372774167552000,Powerful Earthquake Reported in Costa Rica - ABC News http://t.co/W6UmjhiY (via @ABC),costaRicaEarthquake2012,0,1882,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",2010-10-28 19:07:52,2012-09-05 15:39:25,en,GIEDentalLab,"Glendale, CA","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
73,73,243373340386025473,RT @nbcnightlynews: Just in: USGS reports 7.9 magnitude earthquake off the coast of Costa Rica. Tsunami watch issued for the Caribbean.,costaRicaEarthquake2012,58,10875,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",2007-03-16 04:19:22,2012-09-05 15:41:40,en,vpisteve,,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['Official'],Low
74,74,243373348787208193,Costa Rica: Earthquake hits at 7.9 magnitude:  http://t.co/3i2HJ0e6,costaRicaEarthquake2012,0,436,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2010-09-18 17:53:23,2012-09-05 15:41:42,id,popaysmarco,Medan-Sumatera Utara,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
75,75,243373562663161856,"RT @Disarm: USGS: Major earthquake hits #CostaRica, tsunami warning issued. http://t.co/fF1uny0U @nbcnews #LatinAmerica",costaRicaEarthquake2012,4,761,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-03-23 18:56:41,2012-09-05 15:42:33,en,raysondetre,The Moon,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
76,76,243373579448754177,"â€œ@BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center  @Reutersâ€�
@DanielrBarron",costaRicaEarthquake2012,0,495,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2010-01-08 15:52:21,2012-09-05 15:42:37,en,rfranco24,,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['Official'],Low
77,77,243373805941182464,â€œ@washingtonpost: Powerful quake hits #CostaRica: http://t.co/U7u7FDY4â€� #sismocr #Temblocr,costaRicaEarthquake2012,0,1467,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2010-08-06 06:16:54,2012-09-05 15:43:31,en,alvarcidane,"Geneva, Switzerland","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
78,78,243374053396738049,"RT @ABC7: #BREAKINGNEWS 7.9-mag. #earthquake
hits Costa Rica, about 50 miles from town of Liberia; no immediate report of damage or injuries",costaRicaEarthquake2012,86,23344,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2009-04-02 22:18:01,2012-09-05 15:44:30,en,Lisapatb,#RhodeIsland,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
79,79,243374590288592896,@TheNextCorner you missed our earthquake 7.6 in Costa Rica,costaRicaEarthquake2012,0,4618,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2007-04-16 20:21:30,2012-09-05 15:46:38,en,scottpolk,"Emmett, ID","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
80,80,243375215244095488,RT @CNN: 7.6-magnitude quake hits on Costa Rican coast. http://t.co/iRzYxUA0,costaRicaEarthquake2012,547,110,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2010-10-12 15:47:36,2012-09-05 15:49:07,ja,Justin_Cropper,Hyogo Pref.JAPAN,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
81,81,243375504625905664,RT @ninaism: Caribbean tsunami alert issued after powerful 7.9-magnitude quake rocks Costa Rica.,costaRicaEarthquake2012,2,17,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÂ®</a>",2011-01-10 19:40:02,2012-09-05 15:50:16,en,ninagig84,Depends where are u ?,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['Official'],Low
82,82,243375546594119680,RT @georgekourounis: Reports that quake has triggered landslides inland in Costa Rica,costaRicaEarthquake2012,3,166,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2010-12-09 01:09:34,2012-09-05 15:50:26,en,ceceliamorgan,"Queens, NY","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['EmergingThreats'],High
83,83,243375571747360768,RT @RDLKid: @springrose12 @HDNER Tsunami warning in Caribbean cancelled following Costa Rican earthquake; was meant for Pacific Ocean,costaRicaEarthquake2012,1,2161,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2010-05-15 17:42:06,2012-09-05 15:50:32,en,springrose12,,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['NewSubEvent'],High
84,84,243375852753141760,"RT @moanikitv: No tsunami threat to Hawaii after mag 7.6 earthquake rocks 
Costa Rica",costaRicaEarthquake2012,1,720,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>",2010-08-14 16:15:33,2012-09-05 15:51:39,en,aaron643,"Honolulu, Hawaii","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",[],High
85,85,243375861137539073,Earthquake here in #costarica #temblorcr,costaRicaEarthquake2012,0,69,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2012-08-14 18:42:26,2012-09-05 15:51:41,es,AnaMarceHerrera,Costa Rica,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
86,86,243376070861144064,#CostaRica Is Costa Rica OK? I'm worried about CostaRica....,costaRicaEarthquake2012,0,4,"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList!</a>",2012-08-21 02:45:46,2012-09-05 15:52:31,ja,Exit999Man,Japan,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['Irrelevant'],Low
87,87,243376377057902592,RT @RobDavis_Wx: LANDSLIDE!... road blocked in Costa Rica after M7.6 earthquake http://t.co/e5c2AUas (courtesy: @skasoul) #temblorcr,costaRicaEarthquake2012,12,1550,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2007-03-21 14:16:12,2012-09-05 15:53:44,en,coreburn,"Krugerville, TX","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['EmergingThreats'],Critical
88,88,243376779690123264,"Powerful earthquake reported in Costa Rica: NOSARA, Costa Rica (AP) â€” A powerful, magnitude-7.... http://t.co/fueoYIDe (via AP Newsfeed)",costaRicaEarthquake2012,0,393,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2012-07-13 16:23:29,2012-09-05 15:55:20,en,TransFamilyOK,Tulsa Oklahoma,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
89,89,243376792289828864,"Powerful earthquake reported in Costa Rica: NOSARA, Costa Rica (AP) â€” A powerful, magnitude-7.... http://t.co/odMEBADD (via AP Politics)",costaRicaEarthquake2012,0,921,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2012-06-07 01:01:56,2012-09-05 15:55:23,en,Center4Inclusio,oklahoma ,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
90,90,243377224290562048,RT @AustralianBuzz: 7.6 #Quake off coast of Costa Rica 83km Sth of Liberia - Tsunami watch issued  http://t.co/8ojLIy2i  #theBuzz,costaRicaEarthquake2012,1,931,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2011-02-10 08:45:08,2012-09-05 15:57:06,en,ArthurDungasCuz,Western Australia,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
91,91,243377597612969984,RT @Michelle9647: RT @BreakingNews: Red Cross in Costa Rica says no casualties reported so far after quake - @Reuters ll @JALpalyul,costaRicaEarthquake2012,0,4270,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2008-11-03 21:39:22,2012-09-05 15:58:35,en,Greytdog,Planet Earth,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['Factoid'],Medium
92,92,243377601790480384,RT @Reuters: Red Cross in Costa Rica says no casualties reported so far after 7.6-magnitude earthquake http://t.co/IroAyLyv,costaRicaEarthquake2012,182,216,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2009-10-13 20:51:31,2012-09-05 15:58:36,en,MAP_VIV,"New York, USA","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['Factoid'],Medium
93,93,243377631142215680,"Major earthquake hits Costa Rica, tsunami warning issued http://t.co/kZ20IzD0",costaRicaEarthquake2012,0,837,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2011-08-12 04:27:16,2012-09-05 15:58:43,en,beritadotcom,Indonesia,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
94,94,243377807307190272,"@AffiliateDesire Poor Quality Footage of Costa Rican Earthquake - Sept 5th 2012
http://t.co/fqZodBMJ",costaRicaEarthquake2012,0,443,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2012-04-04 01:49:44,2012-09-05 15:59:25,en,WeTravelTight,"Ho Chi Minh City, Vietnam ","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['MultimediaShare'],High
95,95,243377845072715777,Bummer for Caribbean locals &amp; vacationers. Major quake hits near Costa Rica coast: http://t.co/6sL4AtOj Hope all is well down there!,costaRicaEarthquake2012,0,642,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2008-11-03 21:50:58,2012-09-05 15:59:34,en,adamjak,Southwest Florida,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['OriginalEvent'],Low
96,96,243377979273666560,"RT @TravelGov: #EmergencyMessage via @USGS: #tsunami warning for #ElSalvador, #Panama, #Nicaragua, #Mexico, #CostaRica, &amp; others. ht ...",costaRicaEarthquake2012,95,368,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2009-01-04 20:37:24,2012-09-05 16:00:06,en,AstronautOmar,"Miami, FL","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['Official'],Medium
97,97,243378377719955456,"Costa Rica quake downgraded to 7.6, no immediate reports of casualties. Tsunami warning lifted for Caribbean, still in place for Pacific.",costaRicaEarthquake2012,0,440,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2010-10-27 13:00:40,2012-09-05 16:01:41,en,WorldSafaris,,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['NewSubEvent'],Medium
98,98,243378847502962688,"RT @AP: Costa Rica official: ""There's chaos in San Jose because it was a strong earthquake of long duration"": http://t.co/XM78Yz5P
 -MM",costaRicaEarthquake2012,169,3986,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2009-09-30 19:56:45,2012-09-05 16:03:33,en,acaldwellwsj,"Los Angeles, CA","The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['Official'],Medium
99,99,243379346616770560,#WorldNews #News Quake rocks Costa Rican coast: Some damage has been reported after a strong earthquake struck o... http://t.co/qi7aZ6mk,costaRicaEarthquake2012,0,176,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2012-01-22 02:48:26,2012-09-05 16:05:32,en,UNWorldNews,,"The 2012 Costa Rica earthquake occurred at 08:42 local time (14:42 UTC) on September 5. The epicenter of the 7.6 Mw earthquake was in the Nicoya Peninsula, 11 kilometers east-southeast of Nicoya.",['News'],Low
