,Unnamed: 0,ID,Tweet,Event,Retweet_Count,Follower_Count,Source,User_Created_at,Tweet_Created_at,User_Language,User_Screen_Name,User_Location,Event_Decrption,Categories,Priority
555,555,378122948064067584,RT @breakingstorm: 2nd death related to Colorado flooding reported - @9NEWS; for more: http://t.co/DfOjwyccDP,floodColorado2013,47,913,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2009-01-11 20:13:13,2013-09-12 11:48:30,en,brittenychick10,"durham,north carolina","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Factoid'],Medium
556,556,378127477928783872,Student captures flash flooding on University of Colorado campus http://t.co/VMQc9BBU43,floodColorado2013,0,65,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2012-08-09 21:52:46,2013-09-12 12:06:30,en,MeredithLMG,"Des Moines, IA","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['MultimediaShare'],High
557,557,378128681677234176,#Colorado flooding kills two. @ryanparkerdp  http://t.co/Pqi3EpjGj3 â€¦,floodColorado2013,1,3035,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2011-10-27 13:27:18,2013-09-12 12:11:17,en,kirkmitchell,Denver,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Factoid'],Medium
558,558,378130011292979200,RT @ryanparkerdp: STRESS: OEM warns DO NOT leave your home if you do not have to. DO NOT DRIVE in Boulder. Period. #boulderflood,floodColorado2013,0,4206,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2008-05-23 10:22:13,2013-09-12 12:16:34,en,arleigh,colorful colorado,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Advice'],Medium
559,559,378133446410784768,"JUST IN: A second person has died in Colorado's flash flooding, officials say. http://t.co/RjJiXKrbuS #cowx",floodColorado2013,0,140957,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2008-05-25 10:27:38,2013-09-12 12:30:13,en,ABC7News,"Washington, DC","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Factoid'],Medium
560,560,378133551272562688,RT @NewsBreaker: More on deadly Colorado flooding reported by @Kelly7News with @7newsNOW.,floodColorado2013,6,42384,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2009-06-07 13:28:01,2013-09-12 12:30:38,en,BoulderLocavore,Boulder Colorado,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['News'],Low
561,561,378134704710766592,"RT @abc7newsBayArea: UPDATE: Flash flooding in Boulder County, Colorado has left two people dead. http://t.co/ntQm6jaDBR",floodColorado2013,2,25431,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2010-06-14 14:43:04,2013-09-12 12:35:13,en,alertpage,,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Factoid'],Medium
562,562,378137582007496704,#Preachit #lightbulb #patrickstar #patrick #meme  #rain #colorado #boulderflood #itsbad http://t.co/yOtcXNNxB3,floodColorado2013,1,72,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",2009-06-23 17:07:59,2013-09-12 12:46:39,en,shleetastic,"Thornton, Colorado","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Irrelevant'],Low
563,563,378137695240732672,"""@_fl0ss: Boulder, Colorado feels God's wrath! Rejoice, for the rapture cometh. Let all #atheist sodomites drown! #boulderflood #cowx"" Harsh",floodColorado2013,0,119,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2009-07-05 21:43:44,2013-09-12 12:47:06,en,Jas0nPeters0n,"Lincoln, NE","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Irrelevant'],Low
564,564,378139846935457792,â€œ@MelissaBuntcake: This is 287 and Dillon Rd... Cars submerged after road gives way http://t.co/V2yIGBxfzt #BoulderFloodâ€�. Awful!,floodColorado2013,2,562,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",2011-01-18 20:39:37,2013-09-12 12:55:39,en,SuzyGCO,"Orange County, CA","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['EmergingThreats'],High
565,565,378141524623912960,RT @TWCBreaking: RT @140elect: Roads torn up #BoulderFlood http://t.co/NIcLiXMe97 #coflood,floodColorado2013,11,267,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2013-06-14 17:25:56,2013-09-12 13:02:19,it,nadiannna1,"Casteggio, Lombardia","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['EmergingThreats'],High
566,566,378143550510088192,I'll show the doppler radar from Boulder Colorado in just a minute...major flooding...and bridge washed away.  Amazing live pictures.,floodColorado2013,0,5336,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-10-27 21:06:34,2013-09-12 13:10:22,en,PDPIOJosh,"Los Angeles, CA","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Discussion'],Low
567,567,378147442786439168,So Stupid! RT @TwitchyTeam 'Not smart': Life-threatening #BoulderFlood? Boulder college students go tubing [video] http://t.co/erUR8X0M0i,floodColorado2013,0,30541,"<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>",2009-03-25 19:04:16,2013-09-12 13:25:50,en,AnnieSage,"Colorado, USA","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['MultimediaShare'],High
568,568,378150852793749504,RT @thegooglecar: At least one dead in Colorado flash flooding http://t.co/lRZTeyzG7M #Environment,floodColorado2013,1,1747,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",2009-04-22 18:00:34,2013-09-12 13:39:23,en,CraigRuark,"Las Vegas, NV","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Factoid'],Medium
569,569,378151544849305600,"RT @dailycamera: If you're looking to volunteer or donate to help clean-up, @boulderoem says stay home and wait #boulderflood",floodColorado2013,11,4301,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2008-04-14 19:15:09,2013-09-12 13:42:08,en,caligater,"Boulder, Colorado","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Donations'],Medium
570,570,378151578399559680,Colorado flash floods kill two http://t.co/2h5uyh5arY #news,floodColorado2013,0,1983,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2010-07-20 07:03:22,2013-09-12 13:42:16,uk,_tidings_,,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Factoid'],Medium
571,571,378152455005282306,"RT @MarciKrivonen: Wow. RT @HemaMullur: Two trucks, one car submerged after road collapse at Hwy 287 and Dillon. #cowx #boulderflood http:/â€¦",floodColorado2013,9,3533,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2010-07-14 04:48:04,2013-09-12 13:45:45,en,vampirest69," Nashville , Tenn.","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['EmergingThreats'],Critical
572,572,378158079579127808,RT @HemaMullur: Two trucks and one car in the water after a road collapse at Hwy 287 and Dillon. #cowx #boulderflood @KDVR http://t.co/X27Jâ€¦,floodColorado2013,47,904,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",2008-04-29 22:30:23,2013-09-12 14:08:06,en,curiocious,"Boulder, CO","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['EmergingThreats'],Critical
573,573,378159971210649600,"Severe flash flooding in the Boulder, #Colorado area last night. One person died (KUSA). #cowx #flashflood http://t.co/53qZmj8dxZ",floodColorado2013,0,7590,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-03-22 16:37:40,2013-09-12 14:15:37,en,JoshFitzWx,Ohio-Kentucky-West Virginia,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['News'],Medium
574,574,378161380462833664,RT @BBCNewsUS: Flooding from fast-moving storm in Colorado kills two people and leads to the evacuation of hundreds of homes http://t.co/fxâ€¦,floodColorado2013,41,467,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-10-04 11:08:17,2013-09-12 14:21:13,en,GalinaTours,Chester,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['News'],Low
575,575,378164870157721600,"""Yousa punk bitch if you don't know about Boulder."" This flood don't know what it's dealin' wit! #boulderflood",floodColorado2013,0,139,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2011-03-22 03:57:47,2013-09-12 14:35:05,en,therealteecoop,Louisville KY,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Irrelevant'],Low
576,576,378170578588291072,"The folks in #Jamestown were told to evacuate, but the road is washed out and they can't: http://t.co/btyqXlgwyE #boulderflood",floodColorado2013,4,14253,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2007-09-12 18:28:18,2013-09-12 14:57:46,en,bruvs,Denver,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['EmergingThreats'],High
577,577,378172612805152768,LasVegasSun: 2 dead as flash flooding hits parts of Colorado http://t.co/l9vwyxd5VY #lasvegas,floodColorado2013,0,511,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",2012-03-29 03:27:14,2013-09-12 15:05:51,en,VegasFeed,"Las Vegas, NV","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Factoid'],Low
578,578,378173116125413376,"Sheriff Pelle: We are trying desperately to get help to people, but we're continually frustrated. #COFlood",floodColorado2013,0,1187,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2009-02-23 03:26:32,2013-09-12 15:07:51,en,roryals,"Denver, CO","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Official'],Medium
579,579,378174277947645952,RT @BoulderOEM: City of #Boulder / Boulder County public info call center: 303-413-7730. Impacted residents can call for info. #Boulderflood,floodColorado2013,0,16194,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2008-01-29 15:01:37,2013-09-12 15:12:28,en,btreports,"Missoula, MT","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Advice'],Medium
580,580,378175691449069568,"RT @Weishampel: #Boulderflood road closures: http://t.co/Xip4aYz4ME many North #Boulder roads, just about every canyon. Stay home.",floodColorado2013,6,115,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2010-07-26 20:41:26,2013-09-12 15:18:05,en,robbhammer,"Nederland, CO","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Advice'],Medium
581,581,378176358318628864,â€˜Massive Floodingâ€™ In Coloradoâ€™s Boulder County http://t.co/ePL5YuoU9M,floodColorado2013,0,8350,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",2009-09-24 22:04:41,2013-09-12 15:20:44,en,KOSURadio,Oklahoma,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['News'],Low
582,582,378178619048087552,RT @RGIII: Please pray my family in Colorado and all others impacted by the #boulderflood,floodColorado2013,775,896,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-01-12 16:10:09,2013-09-12 15:29:43,en,MGoodz14,"Denver, CO","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Sentiment'],Low
583,583,378178661020495872,"RT @roundpegg: Forget biking to work, today in #Boulder we could have kayaked. #boulderflood http://t.co/mMS4NkLgoI",floodColorado2013,4,29524,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-01-27 14:21:12,2013-09-12 15:29:53,en,TimWJackson,Denver/Colorado/Everywhere,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['MultimediaShare'],Medium
584,584,378179877368631296,RT @CUBoulderPolice: #cuboulder campus will also be closed tomorrow (9/13) due to #boulderflood. #cowx,floodColorado2013,50,172,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2009-02-19 19:30:35,2013-09-12 15:34:43,en,itsthejap,,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Discussion'],Medium
585,585,378181332792115200,RT @KWCH12: One person dead after flash flooding in Colorado: Days of heavy rains caused flash flooding in Colorado's Boul... http://t.co/dâ€¦,floodColorado2013,2,817,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-08-16 00:08:13,2013-09-12 15:40:30,en,lifeofbexxxx,Lawrence/Wichita/Omaha/Ames,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['News'],Low
586,586,378183031460069376,"Two Dead, Hundreds Evacuated, Cars Stranded in Colorado Flooding http://t.co/cYOO3LeqnH",floodColorado2013,0,620,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",2009-08-08 16:41:01,2013-09-12 15:47:15,en,gopykryshna,,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Factoid'],Medium
587,587,378183627051237376,Stay safe everyone! #boulderflood,floodColorado2013,0,137,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2012-09-04 16:08:21,2013-09-12 15:49:37,en,studenttofarm,"Boulder, CO","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Sentiment'],Low
588,588,378184214274768896,RT @CBSEveningNews: The Univ. of Colorado Boulder will be closed today and tomorrow due to massive flooding in the area that has killed 2 (â€¦,floodColorado2013,6,1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2012-11-14 20:20:20,2013-09-12 15:51:57,en,sweetplum1,East Coast,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Discussion'],Medium
589,589,378184453362679808,"RT @9NEWS: Wall of water floods Colorado, kills 2 http://t.co/VoG6PdYLZi #9NEWS",floodColorado2013,10,1471,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2011-06-07 03:35:19,2013-09-12 15:52:54,en,Trill_Toro,"Denver, CO â€¢ Houston, TX","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Factoid'],Medium
590,590,378184491111841792,"RT @EvanKerns: If your bored, check out the trend #boulderflood, some crazy pictures.",floodColorado2013,1,252,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2010-06-12 14:59:34,2013-09-12 15:53:03,en,_Seth_Addison,,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Irrelevant'],Low
591,591,378186965726007296,RT @cnnbrk: At least three deaths have been reported in Colorado flooding; more victims are feared. http://t.co/h6eiw6Nzog,floodColorado2013,134,489,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2009-03-17 22:48:18,2013-09-12 16:02:53,en,katisradd,"Durham, NC","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Factoid'],Medium
592,592,378189641708351488,"â€œ@babylon_cat: 'Not smart': Life-threatening #BoulderFlood? Boulder college students go tubing [video]
http://t.co/7MhHlJPFIxâ€� #toosmart",floodColorado2013,0,251,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-09-21 15:31:36,2013-09-12 16:13:31,en,So_Crisp,â›…Look Upâ›…,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",[],Low
593,593,378191675941588992,"RT @sciam: Two Dead, Hundreds Evacuated, Cars Stranded in Colorado Flooding http://t.co/cA8iXnpcax",floodColorado2013,13,37,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2013-02-01 14:06:31,2013-09-12 16:21:36,en,Beckham_Joanne,,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Factoid'],Medium
594,594,378195434033782784,#boulder I hope you're okay. #boulderflood,floodColorado2013,0,282,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2009-12-12 05:56:53,2013-09-12 16:36:32,en,rebeccaannhenry,"Denver, CO","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Sentiment'],Low
595,595,378195496935776257,"Know what's going on in your country. #disasters #nature #destruction 3 dead, hundreds evacuated in Colorado flooding http://t.co/y1qmqT1XMT",floodColorado2013,0,2909,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",2013-02-28 19:58:45,2013-09-12 16:36:47,en,jyrno,"Orlando, Florida","The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Factoid'],Medium
596,596,378195668898021376,I hope no weed plants were damaged. #boulderflood,floodColorado2013,1,10236,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-10-04 12:47:57,2013-09-12 16:37:28,en,PokerStoned,,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Irrelevant'],Low
597,597,378197732508184576,#BoulderFlood is what Puddle of Mudd should've been named,floodColorado2013,0,321,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2008-07-22 23:00:30,2013-09-12 16:45:40,en,MarkSheehan,,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Irrelevant'],Low
598,598,378198479111073792,bfp Live Interactive Coverage: Flooding in Colorado: Stay on top of the latest videos and social media coverag... http://t.co/jIHIa3LYBi,floodColorado2013,0,2199,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2009-08-20 13:54:34,2013-09-12 16:48:38,en,vermont_news,Vermont,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['News'],Low
599,599,378198986597093376,Sheriff: 3rd person killed in Colorado flooding http://t.co/IBdDzS4348,floodColorado2013,0,1669,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",2012-03-13 23:57:35,2013-09-12 16:50:39,en,InfoStuffinder,,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['Factoid'],Medium
600,600,378200127443181570,RT @Amelia__Earhart: The ramp from EB I-70 to SB I-225 is closed due to flooding @9news #cotraf #coflood,floodColorado2013,10,659,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2010-12-03 00:02:42,2013-09-12 16:55:11,en,Mones14,CO,"The 2013 Colorado floods was a natural disaster occurring in the U.S. state of Colorado. Starting on September 9, 2013, a slow-moving cold front stalled over Colorado, clashing with warm humid monsoonal air from the south. This resulted in heavy rain and catastrophic flooding along Colorado's Front Range from Colorado Springs north to Fort Collins.",['EmergingThreats'],High
